 	CDS_MFE_100_50nt_CDS	CDS_MFE_100_50nt_5p	CDS_MFE_100_50nt_mid	CDS_MFE_100_50nt_3p
MSMEG_0456	-39.1476	-40.7133	-34.6571	-42.1769
MSMEG_0457	-39.215	-39.7214	-42.7643	-34.4833
MSMEG_0458	-41.4	-44.9667	-38.2889	-40.8143
MSMEG_0459	-38.65	-42.62	-38.875	-31.7333
MSMEG_0460	-37.3167	-42.4857	-35.5833	-32.16
MSMEG_0461	-42.5167	-39.72	-51.775	-34.8333
MSMEG_0462	-36.98	-42.0133	-34.3333	-33.4
MSMEG_0463	-34.9649	-34.025	-32.4	-38.7167
MSMEG_0464	-36.9875	-39.0	-33.86	-37.7
MSMEG_0465	-34.5833	-35.22	-37.375	-29.8
MSMEG_0466	-31.1812	-33.5667	-30.7167	-28.3
MSMEG_0467	-39.7364	-38.025	-39.65	-42.1333
MSMEG_0468	-37.3059	-38.6833	-38.7833	-33.88
MSMEG_0469	-36.4294	-39.25	-39.1667	-29.76
MSMEG_0470	-36.7656	-37.7091	-42.1091	-29.85
MSMEG_0471	-38.6706	-40.3333	-36.8167	-38.9
MSMEG_0472	-34.6933	-37.8833	-33.36	-31.575
MSMEG_0473	-34.7875	-38.3167	-33.38	-31.96
MSMEG_0474	-38.5	-38.575	-39.2417	-37.6091
MSMEG_0475	-36.8625	-34.8111	-37.1	-39.2286
MSMEG_0476	-33.5856	-35.3667	-33.0822	-31.9429
MSMEG_0477	-37.8	-38.36	-38.94	-35.675
MSMEG_0478	-33.7967	-32.81	-34.5091	-34.0222
MSMEG_0479	-37.7429	-42.0	-33.4	-37.85
MSMEG_0480	-32.8385	-35.82	-32.375	-29.575
MSMEG_0481	-36.5423	-41.3222	-33.6222	-34.45
MSMEG_0482	-38.1727	-36.2	-35.8	-43.15
MSMEG_0483	-35.8222	-36.25	-37.8556	-33.0
MSMEG_0484	-34.8182	-35.25	-41.0571	-28.0857
MSMEG_0485	-37.78	-38.6273	-36.56	-38.1
MSMEG_0486	-28.565	-30.6571	-31.4714	-22.7333
MSMEG_0487	-30.2125	-31.7333	-31.25	-26.375
MSMEG_0488	-31.4467	-36.3833	-30.0	-25.85
MSMEG_0489	-33.5652	-37.05	-31.5375	-31.9
MSMEG_0490	-35.02	-38.0833	-36.0	-29.2
MSMEG_0491	-31.535	-29.1571	-31.4143	-34.45
MSMEG_0492	-38.6417	-33.94	-42.4	-41.4667
MSMEG_0493	-27.5667	-29.5	-23.7	-23.7
MSMEG_0494	-28.8333	-32.0	-22.5	-22.5
MSMEG_0496	-37.6429	-37.1	-38.55	-37.55
MSMEG_0497	-37.5311	-37.725	-39.6	-35.0929
MSMEG_0498	-26.8	-38.4	-15.2	-15.2
MSMEG_0499	-38.8357	-40.89	-35.27	-40.725
MSMEG_0500	-36.5048	-39.8375	-38.8143	-29.3667
MSMEG_0501	-36.6	-39.82	-34.16	-35.625
MSMEG_0502	-35.837	-35.6	-34.8667	-37.225
MSMEG_0503	-39.42	-41.9833	-39.26	-35.775
MSMEG_0504	-42.6526	-40.6571	-43.8714	-43.74
MSMEG_0505	-35.1852	-35.36	-35.9889	-34.0625
MSMEG_0506	-37.2118	-36.4833	-38.9	-36.06
MSMEG_0507	-34.2	-36.0333	-34.54	-31.66
MSMEG_0508	-34.3667	-33.825	-33.0857	-36.5833
MSMEG_0509	-38.0333	-43.1167	-37.76	-30.75
MSMEG_0510	-36.4731	-38.8556	-38.8333	-31.1375
MSMEG_0511	-36.0318	-35.925	-37.0875	-34.7667
MSMEG_0512	-33.7737	-36.2	-38.3	-24.04
MSMEG_0513	-35.3789	-34.4429	-37.7	-34.15
MSMEG_0514	-34.1	-35.1778	-32.7444	-34.4125
MSMEG_0515	-33.616	-34.9889	-32.0889	-33.8143
MSMEG_0516	-35.3667	-38.9429	-36.5	-29.0
MSMEG_0517	-34.7722	-31.6286	-35.0833	-38.8
MSMEG_0518	-38.77	-35.8143	-40.7143	-39.95
MSMEG_0519	-33.05	-36.1	-30.0	-30.0
MSMEG_0520	-37.55	-39.24	-33.175	-40.5667
MSMEG_0522	-24.5	-32.5	-20.5	-12.1
MSMEG_0523	-33.3882	-36.6333	-34.1667	-28.56
MSMEG_0524	-38.525	-39.9	-38.5833	-36.375
MSMEG_0525	-35.1667	-36.0	-33.5	-33.5
MSMEG_0526	-37.8	-33.7182	-36.7	-44.1333
MSMEG_0527	-40.0214	-43.5	-34.7	-42.325
MSMEG_0528	-41.0111	-39.8714	-44.3333	-38.62
MSMEG_0529	-38.9647	-37.013	-37.6522	-42.3773
MSMEG_0530	-38.8857	-35.54	-43.34	-37.5
MSMEG_0531	-40.8583	-41.8778	-43.4	-36.6429
MSMEG_0532	-29.5417	-34.7	-27.1	-24.2
MSMEG_0533	-37.18	-37.725	-35.15	-40.15
MSMEG_0534	-38.764	-39.7222	-40.7375	-35.7125
MSMEG_0535	-32.9333	-34.62	-35.25	-27.0333
MSMEG_0536	-34.8545	-37.95	-36.175	-28.9667
MSMEG_0537	-32.2125	-35.6333	-32.3	-26.95
MSMEG_0538	-35.6111	-34.075	-38.2667	-34.7
MSMEG_0539	-34.8692	-38.28	-34.875	-30.6
MSMEG_0540	-37.3083	-40.16	-37.775	-31.9333
MSMEG_0541	-34.2714	-41.7	-36.8	-20.6
MSMEG_0542	-33.4643	-30.98	-35.84	-33.6
MSMEG_0543	-34.205	-35.4143	-32.6286	-34.6333
MSMEG_0544	-38.9053	-36.9	-36.9167	-43.2333
MSMEG_0545	-33.62	-32.825	-37.325	-27.8
MSMEG_0546	-35.75	-36.25	-33.5833	-38.25
MSMEG_0547	-32.1714	-41.6	-29.6143	-22.5833
MSMEG_0548	-40.8588	-45.1333	-39.8	-37.0
MSMEG_0549	-39.8857	-41.5	-42.8	-34.225
MSMEG_0550	-34.9632	-36.2714	-34.0833	-34.3167
MSMEG_0551	-36.6733	-35.7167	-40.5	-33.325
MSMEG_0552	-40.0556	-44.175	-41.2667	-30.0
MSMEG_0553	-36.3667	-36.6333	-33.65	-39.4625
MSMEG_0554	-38.3647	-41.8833	-37.7833	-34.84
MSMEG_0555	-34.6933	-36.8833	-31.72	-35.125
MSMEG_0556	-40.8857	-39.325	-39.9286	-44.0833
MSMEG_0557	-32.45	-30.9	-34.0	-34.0
MSMEG_0558	-37.71	-40.475	-34.575	-38.45
MSMEG_0559	-31.475	-35.2	-34.9	-20.6
MSMEG_0560	-34.981	-36.475	-33.9429	-34.2
MSMEG_0561	-40.8692	-43.34	-41.26	-36.1
MSMEG_0562	-40.2526	-40.1286	-40.6429	-39.88
MSMEG_0563	-42.7467	-43.75	-44.82	-38.65
MSMEG_0564	-39.8571	-38.71	-41.3556	-39.6333
MSMEG_0565	-39.1762	-35.1625	-43.6	-39.3667
MSMEG_0566	-38.5438	-41.9333	-37.6667	-34.775
MSMEG_0567	-43.1	-40.46	-44.2222	-44.9111
MSMEG_0568	-41.78	-37.2857	-43.5571	-44.95
MSMEG_0569	-35.06	-32.2	-38.5	-34.8375
MSMEG_0570	-36.48	-30.8	-41.35	-38.1
MSMEG_0571	-34.9389	-37.3833	-35.9286	-30.62
MSMEG_0572	-31.54	-30.45	-35.9333	-28.6
MSMEG_0573	-34.7273	-32.175	-35.475	-37.1333
MSMEG_0574	-35.5231	-32.16	-39.875	-35.375
MSMEG_0575	-28.15	-35.0667	-27.8667	-18.2
MSMEG_0576	-36.4596	-37.525	-34.9316	-36.8889
MSMEG_0577	-42.4208	-42.0111	-45.0875	-39.9
MSMEG_0578	-37.65	-43.3	-30.2375	-40.0
MSMEG_0579	-41.6862	-41.35	-39.04	-45.0
MSMEG_0580	-38.22	-37.2	-43.8	-32.775
MSMEG_0581	-40.9269	-38.3667	-40.8778	-43.8625
MSMEG_0582	-42.1552	-42.23	-44.58	-39.3778
MSMEG_0583	-35.86	-45.15	-34.35	-20.3
MSMEG_0584	-37.7207	-38.44	-42.03	-32.1333
MSMEG_0585	-38.275	-36.6444	-40.1625	-38.2143
MSMEG_0586	-34.7857	-31.5	-38.3667	-33.9
MSMEG_0587	-36.6833	-40.3333	-39.65	-19.8
MSMEG_0588	-41.9769	-44.8222	-42.1556	-38.575
MSMEG_0589	-35.2522	-33.15	-38.35	-34.1143
MSMEG_0590	-37.5439	-38.6071	-36.1214	-37.9308
MSMEG_0591	-41.9345	-40.73	-43.72	-41.2889
MSMEG_0592	-41.25	-39.2429	-48.8571	-34.7167
MSMEG_0593	-40.0667	-42.42	-39.375	-37.0667
MSMEG_0594	-39.1655	-35.95	-43.65	-37.7556
MSMEG_0595	-38.6071	-39.38	-39.74	-36.225
MSMEG_0596	-42.5846	-46.18	-38.9	-42.7333
MSMEG_0597	-38.6583	-37.5444	-41.375	-36.9857
MSMEG_0598	-40.1625	-42.5	-40.9	-35.55
MSMEG_0599	-37.6909	-39.1333	-38.0182	-35.6
MSMEG_0600	-36.5333	-38.75	-35.12	-34.975
MSMEG_0601	-35.9833	-35.2667	-47.7	-14.7
MSMEG_0602	-31.9667	-39.5	-16.9	-16.9
MSMEG_0603	-38.8773	-42.46	-39.6467	-34.2143
MSMEG_0604	-41.0368	-41.8429	-41.2667	-39.8667
MSMEG_0605	-36.0818	-37.8	-35.5714	-34.6286
MSMEG_0606	-32.1167	-36.9	-32.5	-23.6333
MSMEG_0607	-41.3062	-42.5333	-37.7667	-44.775
MSMEG_0608	-32.1636	-33.125	-34.925	-27.2
MSMEG_0609	-40.9412	-42.6333	-42.75	-36.74
MSMEG_0610	-34.5056	-36.8	-30.6333	-35.94
MSMEG_0611	-41.0724	-39.92	-43.85	-39.2667
MSMEG_0612	-42.1833	-49.54	-40.775	-31.8
MSMEG_0613	-37.8611	-41.3571	-37.6	-33.28
MSMEG_0614	-40.3529	-38.35	-41.95	-40.84
MSMEG_0615	-38.06	-41.725	-38.1667	-33.9455
MSMEG_0616	-40.4161	-37.7182	-44.81	-38.99
MSMEG_0617	-38.6228	-41.2593	-38.0741	-36.368
MSMEG_0618	-42.5	-43.0667	-49.95	-25.9
MSMEG_0619	-44.2452	-45.4545	-42.9	-44.26
MSMEG_0620	-39.42	-36.9	-43.65	-36.0
MSMEG_0621	-36.8	-39.2	-37.8	-30.0
MSMEG_0622	-39.0765	-43.3667	-43.15	-29.04
MSMEG_0623	-45.3821	-44.67	-47.81	-43.2375
MSMEG_0624	-41.7889	-42.39	-43.8333	-38.7375
MSMEG_0625	-39.0217	-39.025	-39.875	-38.0429
MSMEG_0626	-42.2389	-42.4571	-42.5167	-41.6
MSMEG_0627	-44.1735	-42.4917	-45.7917	-44.25
MSMEG_0628	-37.1	-38.15	-38.88	-34.06
MSMEG_0629	-38.78	-40.7167	-41.42	-32.575
MSMEG_0630	-36.6938	-36.4833	-43.94	-29.7
MSMEG_0632	-39.6778	-39.325	-43.3333	-34.9
MSMEG_0633	-39.7414	-40.41	-43.04	-35.3333
MSMEG_0634	-42.4385	-38.96	-47.6	-41.625
MSMEG_0635	-35.7923	-40.1	-33.95	-32.25
MSMEG_0636	-32.0333	-34.925	-37.2667	-18.4
MSMEG_0637	-39.7677	-39.1545	-40.12	-40.09
MSMEG_0638	-37.2132	-43.0538	-39.9077	-27.9667
MSMEG_0639	-36.385	-38.9857	-36.5429	-33.1667
MSMEG_0640	-36.4263	-37.3429	-38.1	-32.8
MSMEG_0641	-34.5263	-37.8429	-32.2333	-32.95
MSMEG_0642	-34.6706	-37.0167	-35.4333	-30.94
MSMEG_0643	-30.9485	-33.475	-30.6545	-28.24
MSMEG_0644	-39.9375	-37.6	-44.2333	-37.0
MSMEG_0645	-37.2588	-39.3333	-37.65	-34.3
MSMEG_0646	-37.3968	-37.0818	-36.9636	-38.3111
MSMEG_0647	-39.0333	-39.4833	-39.32	-38.0
MSMEG_0648	-36.9	-40.2	-33.6	-33.6
MSMEG_0649	-35.1474	-36.9286	-37.1667	-31.05
MSMEG_0650	-39.45	-40.72	-41.94	-34.75
MSMEG_0651	-38.3846	-40.38	-40.06	-32.2667
MSMEG_0652	-38.6941	-41.6167	-36.15	-38.24
MSMEG_0654	-36.5333	-35.5143	-35.7667	-38.88
MSMEG_0655	-40.7133	-44.6333	-38.7	-37.35
MSMEG_0656	-41.0667	-37.675	-47.52	-34.8333
MSMEG_0657	-38.1348	-39.85	-36.0375	-38.5714
MSMEG_0658	-38.2778	-40.1	-40.1667	-33.46
MSMEG_0659	-40.1	-41.8	-41.9833	-35.46
MSMEG_0660	-31.276	-31.4444	-30.7625	-31.6
MSMEG_0661	-40.0296	-39.65	-41.8778	-38.425
MSMEG_0662	-40.0348	-35.9875	-42.7375	-41.5714
MSMEG_0663	-36.4286	-37.76	-39.06	-31.475
MSMEG_0664	-34.2061	-33.625	-34.9091	-34.13
MSMEG_0665	-40.6875	-42.2889	-41.6625	-37.5143
MSMEG_0666	-44.12	-41.6714	-45.05	-45.8917
MSMEG_0667	-37.7522	-38.7	-36.3	-38.3286
MSMEG_0668	-33.475	-35.65	-36.6	-26.0
MSMEG_0669	-36.66	-37.425	-31.6333	-40.6667
MSMEG_0670	-42.5667	-42.0286	-41.8333	-44.2
MSMEG_0671	-34.8909	-34.175	-39.3125	-29.95
MSMEG_0672	-34.7846	-34.92	-36.95	-32.45
MSMEG_0673	-47.42	-46.725	-46.225	-51.2
MSMEG_0674	-35.655	-39.0714	-36.0429	-31.2167
MSMEG_0675	-37.7917	-35.8	-38.2125	-39.8714
MSMEG_0676	-45.18	-45.125	-47.175	-41.3
MSMEG_0678	-39.4455	-44.3	-39.15	-33.3667
MSMEG_0679	-43.1545	-38.3167	-44.8182	-47.13
MSMEG_0680	-40.05	-40.7444	-40.5111	-38.75
MSMEG_0681	-40.308	-39.4333	-37.85	-43.75
MSMEG_0682	-38.0733	-32.04	-44.75	-35.6
MSMEG_0683	-39.7429	-38.4	-44.4	-37.1
MSMEG_0684	-38.9405	-37.1267	-40.4	-39.4615
MSMEG_0685	-39.1316	-40.3714	-36.0857	-41.66
MSMEG_0686	-37.35	-38.525	-39.4667	-33.6667
MSMEG_0687	-42.1375	-43.2222	-40.65	-42.4429
MSMEG_0688	-34.508	-34.3333	-31.725	-37.4875
MSMEG_0689	-36.8	-44.15	-29.45	-26.0
MSMEG_0690	-39.1097	-34.2381	-37.1667	-46.265
MSMEG_0691	-46.028	-44.1529	-49.6294	-44.1938
MSMEG_0692	-40.9171	-43.8667	-43.7083	-34.6545
MSMEG_0693	-39.5455	-42.875	-44.6	-28.3667
MSMEG_0695	-36.2833	-40.2846	-33.6333	-34.4455
MSMEG_0696	-36.6	-29.3667	-42.6	-46.3
MSMEG_0697	-35.875	-37.6667	-45.1	-19.35
MSMEG_0698	-40.6552	-37.06	-46.72	-37.9111
MSMEG_0699	-43.6	-45.9615	-45.5583	-39.0833
MSMEG_0700	-32.89	-34.3	-33.7	-30.2
MSMEG_0701	-44.68	-45.8	-43.8	-44.2
MSMEG_0702	-38.4667	-41.3286	-37.0667	-36.14
MSMEG_0703	-38.025	-39.34	-37.45	-36.6
MSMEG_0704	-35.13	-32.425	-38.225	-34.35
MSMEG_0705	-36.5731	-35.0222	-35.9333	-39.0375
MSMEG_0706	-41.8	-44.32	-47.875	-29.5
MSMEG_0707	-36.9769	-41.68	-40.4	-27.675
MSMEG_0708	-38.0571	-36.6	-37.38	-40.725
MSMEG_0709	-36.2297	-37.8462	-35.875	-34.8333
MSMEG_0710	-41.2385	-42.54	-43.925	-36.925
MSMEG_0711	-41.6435	-38.6	-45.975	-40.1714
MSMEG_0712	-42.0909	-38.95	-44.7	-42.8
MSMEG_0713	-39.6286	-47.0	-39.35	-28.85
MSMEG_0714	-37.4043	-36.9125	-36.7	-38.7714
MSMEG_0715	-41.0929	-44.9	-41.82	-35.425
MSMEG_0716	-38.212	-37.8889	-37.2667	-39.8429
MSMEG_0717	-34.2667	-38.3833	-35.0571	-28.22
MSMEG_0718	-39.7688	-36.8364	-43.1273	-39.3
MSMEG_0719	-38.2087	-38.675	-39.725	-35.9429
MSMEG_0720	-39.4158	-40.1857	-38.3286	-39.86
MSMEG_0722	-26.25	-30.525	-26.1667	-20.6333
MSMEG_0723	-33.23	-33.125	-30.875	-38.15
MSMEG_0724	-37.35	-38.5333	-40.0	-28.5
MSMEG_0725	-35.2474	-41.2429	-35.6	-27.9
MSMEG_0726	-25.85	-29.1	-22.6	-22.6
MSMEG_0727	-25.74	-28.0	-27.3	-18.1
MSMEG_0728	-27.45	-31.0	-29.25	-13.2
MSMEG_0729	-36.9385	-38.46	-36.5	-35.475
MSMEG_0730	-41.2042	-41.6125	-44.6889	-36.2571
MSMEG_0731	-37.6083	-36.32	-44.625	-30.4
MSMEG_0732	-40.232	-40.8529	-38.2471	-41.6812
MSMEG_0733	-34.9143	-36.7875	-39.5143	-27.05
MSMEG_0734	-35.9429	-41.175	-32.9143	-32.5
MSMEG_0735	-41.3308	-44.04	-44.525	-34.75
MSMEG_0736	-39.4812	-37.15	-41.2167	-40.375
MSMEG_0737	-39.8	-36.85	-44.38	-38.5
MSMEG_0738	-40.0222	-39.95	-41.6286	-37.86
MSMEG_0739	-41.2333	-40.8	-41.575	-41.5
MSMEG_0740	-39.5565	-36.675	-42.2375	-39.7857
MSMEG_0741	-42.0611	-42.3143	-41.1833	-42.76
MSMEG_0742	-43.6632	-45.1143	-41.7167	-43.9167
MSMEG_0743	-45.65	-42.375	-46.125	-49.3833
MSMEG_0744	-39.1647	-39.2	-44.85	-32.3
MSMEG_0745	-34.8556	-35.475	-34.8333	-33.65
MSMEG_0746	-37.4787	-38.4625	-34.5375	-39.5667
MSMEG_0747	-44.4357	-43.14	-46.3	-43.725
MSMEG_0748	-39.5444	-39.0	-43.7571	-34.3
MSMEG_0749	-38.7462	-36.32	-40.2	-40.3667
MSMEG_0750	-34.0857	-38.94	-34.14	-27.95
MSMEG_0751	-48.0348	-46.9	-50.725	-46.2571
MSMEG_0752	-33.915	-34.2571	-36.1429	-30.9167
MSMEG_0753	-34.6938	-32.6833	-43.32	-28.48
MSMEG_0754	-38.4125	-38.3	-40.0	-36.2
MSMEG_0755	-41.4294	-37.5	-45.7833	-40.92
MSMEG_0756	-39.34	-39.95	-42.9	-33.975
MSMEG_0757	-44.2333	-47.725	-43.5667	-38.25
MSMEG_0758	-47.03	-44.675	-47.075	-51.65
MSMEG_0759	-38.652	-39.5556	-37.8667	-38.5
MSMEG_0760	-40.0308	-45.5	-40.45	-32.775
MSMEG_0761	-42.7333	-43.55	-41.1	-41.1
MSMEG_0762	-34.1708	-33.0111	-35.7125	-33.9
MSMEG_0763	-42.4026	-42.2357	-42.7	-42.275
MSMEG_0764	-41.9645	-46.4182	-40.1182	-38.7778
MSMEG_0765	-32.8333	-34.7	-36.6667	-17.6
MSMEG_0766	-42.6929	-40.44	-43.1111	-44.7778
MSMEG_0767	-35.7	-40.0	-35.5	-27.4
MSMEG_0768	-39.225	-33.8	-46.1333	-37.0
MSMEG_0769	-38.3833	-38.9778	-41.225	-34.3714
MSMEG_0770	-33.7125	-34.3	-34.5333	-31.6
MSMEG_0771	-35.4235	-37.35	-36.6833	-31.6
MSMEG_0772	-37.9136	-33.9125	-39.4625	-41.1833
MSMEG_0773	-38.04	-44.525	-37.65	-25.85
MSMEG_0775	-38.2714	-32.6	-40.3	-42.825
MSMEG_0776	-33.0833	-40.9333	-29.45	-16.8
MSMEG_0777	-39.595	-41.4286	-42.1286	-34.5
MSMEG_0778	-42.0333	-46.95	-40.66	-36.375
MSMEG_0779	-41.3333	-45.8833	-38.4	-38.175
MSMEG_0780	-39.0318	-38.3375	-41.4429	-37.4143
MSMEG_0781	-35.3581	-36.2	-34.6727	-35.1667
MSMEG_0782	-40.2346	-38.9667	-44.0556	-37.3625
MSMEG_0783	-37.8878	-40.3357	-37.8071	-35.3385
MSMEG_0784	-37.3591	-37.7	-38.425	-35.4833
MSMEG_0785	-34.0882	-31.3333	-37.1333	-33.74
MSMEG_0786	-37.6444	-38.4562	-39.1933	-35.0571
MSMEG_0787	-35.0842	-34.9714	-33.5333	-36.7667
MSMEG_0788	-37.8615	-40.7556	-36.7667	-35.8375
MSMEG_0789	-42.6	-39.64	-44.18	-44.9
MSMEG_0790	-44.72	-54.45	-40.2667	-36.2
MSMEG_0791	-45.17	-47.2429	-48.1	-39.3333
MSMEG_0792	-32.95	-34.3	-49.5	-13.7
MSMEG_0793	-40.84	-41.2	-41.02	-40.075
MSMEG_0794	-43.4643	-42.12	-39.14	-50.55
MSMEG_0795	-38.2056	-39.2571	-41.9833	-32.2
MSMEG_0796	-39.58	-41.9333	-45.02	-29.25
MSMEG_0798	-29.4462	-29.26	-35.5	-23.625
MSMEG_0799	-28.5	-34.15	-17.2	-17.2
MSMEG_0800	-32.8	-33.9	-30.6	-30.6
MSMEG_0801	-37.0429	-41.18	-34.82	-34.65
MSMEG_0802	-35.8269	-40.4	-38.2444	-27.9625
MSMEG_0803	-31.9778	-37.925	-32.6333	-19.1
MSMEG_0804	-48.9375	-53.8333	-45.3333	-47.0
MSMEG_0805	-39.77	-45.5286	-39.0857	-33.85
MSMEG_0806	-37.9233	-41.6182	-36.39	-35.1111
MSMEG_0807	-39.3345	-44.04	-34.69	-39.2667
MSMEG_0808	-39.4619	-37.25	-41.7571	-39.7333
MSMEG_0809	-42.77	-46.675	-44.4667	-35.8667
MSMEG_0810	-41.616	-44.2444	-43.3	-36.0714
MSMEG_0811	-45.7	-42.5429	-45.9429	-49.1
MSMEG_0812	-46.0208	-46.6111	-46.625	-44.5714
MSMEG_0813	-33.1	-29.4	-44.2	-22.0
MSMEG_0814	-32.86	-33.6	-34.5	-28.1
MSMEG_0815	-37.952	-33.2	-42.2125	-39.0375
MSMEG_0816	-34.2138	-31.93	-36.5	-34.2111
MSMEG_0817	-36.1611	-38.3714	-32.5	-37.46
MSMEG_0818	-34.9926	-36.1111	-34.15	-34.7875
MSMEG_0819	-38.636	-35.4	-42.925	-37.9875
MSMEG_0820	-35.78	-33.95	-43.7	-23.6
MSMEG_0821	-39.5379	-36.38	-44.08	-38.0
MSMEG_0822	-40.5296	-41.29	-41.0556	-38.9875
MSMEG_0823	-34.9	-38.45	-37.075	-27.2667
MSMEG_0824	-42.025	-46.02	-38.575	-39.9667
MSMEG_0825	-40.6188	-38.8667	-40.85	-42.9
MSMEG_0826	-37.5645	-43.2364	-34.85	-34.04
MSMEG_0827	-37.9882	-37.975	-38.3667	-37.55
MSMEG_0828	-43.4	-41.5875	-45.8	-43.0167
MSMEG_0829	-36.2067	-41.8	-31.64	-33.525
MSMEG_0830	-45.15	-45.5571	-47.9167	-41.26
MSMEG_0831	-39.8929	-46.0	-38.96	-33.425
MSMEG_0832	-39.2909	-36.875	-41.85	-39.1
MSMEG_0833	-34.8333	-32.7667	-41.95	-26.8
MSMEG_0834	-36.3667	-36.425	-37.7333	-34.2
MSMEG_0835	-38.3786	-39.98	-42.94	-30.675
MSMEG_0836	-36.9545	-39.5625	-35.5125	-35.4
MSMEG_0837	-37.0333	-38.25	-41.4667	-27.95
MSMEG_0838	-37.185	-37.9	-35.7714	-38.0
MSMEG_0839	-40.6417	-42.6	-41.525	-36.2
MSMEG_0840	-29.1769	-31.86	-27.65	-27.35
MSMEG_0842	-28.3	-35.65	-25.1	-20.0
MSMEG_0843	-36.6857	-37.8333	-45.5	-26.15
MSMEG_0844	-40.44	-45.05	-37.5	-37.1
MSMEG_0845	-34.5	-35.875	-34.65	-31.45
MSMEG_0846	-41.7	-43.2545	-38.1727	-44.1111
MSMEG_0847	-28.9111	-32.5	-29.0	-21.6
MSMEG_0848	-41.2492	-38.76	-41.955	-43.1263
MSMEG_0849	-37.8167	-43.2333	-40.1	-17.0
MSMEG_0850	-40.7438	-44.05	-42.0167	-33.875
MSMEG_0851	-35.84	-36.1333	-33.8667	-38.0
MSMEG_0852	-36.8222	-36.025	-39.8667	-33.85
MSMEG_0853	-29.225	-34.75	-23.7	-22.8
MSMEG_0854	-37.5947	-37.7429	-40.3667	-34.65
MSMEG_0855	-42.5333	-41.0	-47.475	-34.95
MSMEG_0856	-36.875	-35.64	-38.325	-37.0
MSMEG_0857	-36.0143	-33.4	-40.4667	-30.5
MSMEG_0858	-41.3114	-38.78	-43.84	-41.3143
MSMEG_0859	-38.82	-43.5714	-36.7857	-35.65
MSMEG_0860	-40.4647	-40.6833	-43.55	-36.5
MSMEG_0861	-42.1	-47.46	-41.14	-34.7667
MSMEG_0862	-39.9478	-40.9625	-39.5375	-39.2571
MSMEG_0863	-35.1722	-34.3857	-37.8833	-33.02
MSMEG_0864	-43.52	-40.65	-48.05	-40.2
MSMEG_0865	-45.8828	-43.34	-45.23	-49.4333
MSMEG_0866	-39.2059	-35.2083	-41.6364	-41.1364
MSMEG_0867	-37.1625	-35.4667	-40.28	-36.08
MSMEG_0868	-44.4237	-43.0885	-44.516	-45.72
MSMEG_0869	-39.1571	-43.6333	-38.5333	-27.6
MSMEG_0870	-40.0884	-41.4267	-38.35	-40.3929
MSMEG_0871	-40.2105	-38.8143	-38.65	-43.4
MSMEG_0872	-33.075	-31.32	-38.925	-28.2
MSMEG_0873	-29.1667	-35.05	-17.4	-17.4
MSMEG_0874	-37.9429	-38.9	-42.36	-31.225
MSMEG_0875	-37.2571	-39.17	-38.7333	-33.6556
MSMEG_0876	-40.2	-39.0286	-38.2667	-44.16
MSMEG_0877	-42.0583	-36.3667	-41.525	-49.9857
MSMEG_0878	-41.2545	-41.725	-42.875	-38.4667
MSMEG_0879	-44.2	-45.7	-42.7	-42.7
MSMEG_0880	-39.9844	-37.0091	-40.0727	-43.16
MSMEG_0881	-41.4312	-39.3833	-44.4667	-39.95
MSMEG_0882	-36.2143	-34.3667	-38.5667	-34.7
MSMEG_0883	-41.1029	-44.2583	-39.6417	-39.07
MSMEG_0884	-38.4143	-34.0	-45.5333	-30.3
MSMEG_0885	-39.03	-41.325	-40.2	-34.8
MSMEG_0886	-36.2448	-40.3	-34.14	-34.0778
MSMEG_0887	-37.0182	-36.7	-41.8	-31.0667
MSMEG_0888	-45.1091	-51.875	-46.2	-34.6333
MSMEG_0889	-39.9933	-39.6818	-40.28	-40.0556
MSMEG_0890	-38.8273	-35.425	-42.4	-38.6
MSMEG_0891	-31.7353	-34.5	-34.15	-25.52
MSMEG_0892	-39.7625	-40.3	-39.7167	-39.025
MSMEG_0893	-36.7667	-42.9	-37.35	-17.2
MSMEG_0894	-35.1815	-40.2	-31.7333	-32.7875
MSMEG_0895	-37.3571	-43.96	-33.64	-33.75
MSMEG_0896	-35.1222	-38.18	-32.2556	-34.525
MSMEG_0897	-41.22	-41.1111	-45.4333	-35.9429
MSMEG_0898	-40.4125	-41.1333	-42.26	-37.7
MSMEG_0899	-36.02	-35.4429	-35.8	-36.8615
MSMEG_0900	-35.8433	-38.6727	-33.88	-34.5667
MSMEG_0901	-39.9778	-38.2	-41.3667	-41.45
MSMEG_0902	-38.2882	-36.6667	-38.7667	-39.66
MSMEG_0903	-35.6296	-33.69	-35.3444	-38.375
MSMEG_0904	-40.68	-44.65	-47.05	-20.0
MSMEG_0905	-32.4364	-37.25	-32.475	-25.9667
MSMEG_0906	-36.3536	-35.45	-38.51	-34.7875
MSMEG_0907	-43.8667	-42.3667	-43.25	-49.6
MSMEG_0908	-40.2857	-43.8333	-38.6667	-34.5
MSMEG_0909	-34.5625	-35.1	-35.8333	-31.85
MSMEG_0910	-22.8	-22.2	-23.4	-23.4
MSMEG_0911	-34.684	-35.9778	-36.5	-30.6857
MSMEG_0912	-35.4941	-37.6833	-35.1167	-33.32
MSMEG_0913	-32.4412	-31.8833	-33.0333	-32.4
MSMEG_0914	-37.3471	-37.6333	-40.0333	-33.78
MSMEG_0915	-33.7882	-34.15	-36.4167	-30.2
