 	CDS_MFE_50_25nt_CDS	CDS_MFE_50_25nt_5p	CDS_MFE_50_25nt_mid	CDS_MFE_50_25nt_3p
MSMEG_0446	-15.3151	-15.4556	-14.2556	-16.2882
MSMEG_0447	-14.4125	-13.2167	-15.9	-13.975
MSMEG_0448	-12.8588	-11.1833	-12.9333	-14.78
MSMEG_0449	-16.3238	-14.9852	-17.2222	-16.7808
MSMEG_0450	-12.375	-12.2333	-8.8333	-17.9
MSMEG_0451	-14.2778	-16.975	-13.5667	-9.95
MSMEG_0452	-15.5281	-16.225	-15.0211	-15.2889
MSMEG_0453	-13.21	-14.6571	-16.6	-7.5667
MSMEG_0454	-16.2241	-15.41	-17.23	-16.0111
MSMEG_0455	-16.0053	-16.5421	-16.4	-15.0
MSMEG_0456	-16.3165	-17.2414	-14.2586	-17.5333
MSMEG_0457	-16.1753	-16.5036	-18.2333	-13.6846
MSMEG_0458	-16.9863	-18.9778	-15.5353	-16.2875
MSMEG_0459	-16.256	-18.3444	-16.2111	-13.6286
MSMEG_0460	-15.3135	-16.0538	-15.9667	-13.8583
MSMEG_0461	-17.9958	-17.2667	-19.75	-16.9286
MSMEG_0462	-15.4471	-17.8	-13.8667	-14.52
MSMEG_0463	-14.5235	-13.8692	-13.4553	-16.2632
MSMEG_0464	-14.9812	-15.8818	-13.2	-15.95
MSMEG_0465	-14.5708	-15.1	-14.4375	-14.0429
MSMEG_0466	-12.1212	-12.1667	-12.3091	-11.86
MSMEG_0467	-17.2174	-16.5	-16.8625	-18.4429
MSMEG_0468	-16.3294	-15.9833	-17.0364	-16.0
MSMEG_0469	-15.5765	-16.425	-15.7917	-14.3
MSMEG_0470	-15.5359	-15.95	-17.8286	-12.8095
MSMEG_0471	-16.7265	-16.775	-16.1545	-17.2455
MSMEG_0472	-14.7355	-17.3	-13.82	-12.83
MSMEG_0473	-14.7156	-16.8182	-13.3909	-13.86
MSMEG_0474	-15.2592	-15.7667	-15.1708	-14.8217
MSMEG_0475	-15.1612	-14.5412	-14.6812	-16.3
MSMEG_0476	-13.6412	-14.0556	-13.6353	-13.1812
MSMEG_0477	-14.9069	-15.5	-14.86	-14.3
MSMEG_0478	-14.0667	-12.715	-14.319	-15.2105
MSMEG_0479	-15.7464	-17.1	-14.0667	-15.9222
MSMEG_0480	-14.4769	-15.4778	-13.9111	-13.9875
MSMEG_0481	-15.0906	-17.3278	-13.5722	-14.3294
MSMEG_0482	-15.406	-14.2261	-13.9348	-18.3095
MSMEG_0483	-14.4685	-14.3684	-15.25	-13.7529
MSMEG_0484	-14.1932	-12.9533	-16.6867	-12.85
MSMEG_0485	-15.5016	-15.5524	-15.91	-15.04
MSMEG_0486	-11.6976	-12.9071	-11.95	-10.1231
MSMEG_0487	-12.0667	-12.1167	-13.0636	-10.91
MSMEG_0488	-12.5667	-14.6091	-11.42	-11.3444
MSMEG_0489	-13.7304	-14.85	-12.7625	-13.5571
MSMEG_0490	-14.3419	-15.2182	-14.87	-12.85
MSMEG_0491	-13.0537	-12.4786	-12.7714	-13.9769
MSMEG_0492	-15.444	-14.1222	-15.5125	-16.8625
MSMEG_0493	-12.7	-12.1667	-11.0	-17.7
MSMEG_0494	-13.05	-13.7333	-10.2	-16.7
MSMEG_0496	-16.2429	-16.48	-13.38	-19.525
MSMEG_0497	-15.7233	-16.6968	-16.5733	-13.8034
MSMEG_0498	-12.475	-16.3	-8.65	-7.9
MSMEG_0499	-16.5316	-17.1789	-15.225	-17.3
MSMEG_0500	-15.8643	-17.4333	-16.8857	-12.9538
MSMEG_0501	-14.4517	-15.28	-14.46	-13.5222
MSMEG_0502	-14.5636	-13.5789	-15.4389	-14.7278
MSMEG_0503	-16.3355	-17.8727	-15.24	-15.74
MSMEG_0504	-17.7051	-17.3429	-17.4154	-18.4417
MSMEG_0505	-14.5093	-13.6474	-15.3778	-14.5529
MSMEG_0506	-15.9324	-15.0333	-16.8909	-15.9545
MSMEG_0507	-13.8656	-15.6	-13.9273	-11.89
MSMEG_0508	-15.1595	-14.6467	-13.6571	-17.3692
MSMEG_0509	-16.0774	-17.5364	-17.14	-13.41
MSMEG_0510	-14.7154	-15.5667	-15.75	-12.5938
MSMEG_0511	-15.2778	-14.6188	-16.8933	-14.3
MSMEG_0512	-13.8846	-14.6357	-15.7462	-10.9917
MSMEG_0513	-15.2789	-14.0769	-16.6	-15.15
MSMEG_0514	-14.1635	-13.7444	-13.8353	-14.9353
MSMEG_0515	-13.402	-14.2	-12.4444	-13.6312
MSMEG_0516	-14.9861	-16.9923	-14.4083	-13.2455
MSMEG_0517	-14.3568	-12.5769	-14.7917	-15.85
MSMEG_0518	-15.861	-15.7214	-15.9643	-15.9
MSMEG_0519	-14.05	-10.7	-17.4	-14.8
MSMEG_0520	-15.488	-16.6222	-13.9	-16.0714
MSMEG_0522	-13.2667	-16.65	-12.8667	-7.7
MSMEG_0523	-14.2	-15.925	-13.6333	-12.9364
MSMEG_0524	-15.8545	-15.7455	-17.275	-14.27
MSMEG_0525	-13.2571	-14.4667	-16.55	-8.15
MSMEG_0526	-15.2698	-13.35	-15.3667	-17.28
MSMEG_0527	-16.4034	-18.58	-13.83	-16.8444
MSMEG_0528	-17.1108	-16.6308	-18.0417	-16.7
MSMEG_0529	-16.1577	-14.8261	-15.7783	-17.9067
MSMEG_0530	-15.6357	-13.12	-18.0222	-16.0444
MSMEG_0531	-17.2208	-17.8824	-17.15	-16.5467
MSMEG_0532	-13.2792	-15.1333	-12.2375	-12.0857
MSMEG_0533	-14.9905	-14.875	-14.1286	-16.15
MSMEG_0534	-16.7	-16.3765	-17.7294	-15.95
MSMEG_0535	-13.584	-14.4333	-13.7875	-12.425
MSMEG_0536	-14.8318	-14.1	-16.3	-13.85
MSMEG_0537	-12.5235	-13.3667	-14.2	-9.5
MSMEG_0538	-14.8316	-13.0714	-16.1	-15.52
MSMEG_0539	-14.7577	-14.9222	-14.7222	-14.6125
MSMEG_0540	-15.825	-17.0333	-15.45	-14.7
MSMEG_0541	-15.0214	-16.62	-17.38	-10.075
MSMEG_0542	-13.1393	-12.09	-14.0667	-13.3778
MSMEG_0543	-14.222	-14.1929	-14.1714	-14.3077
MSMEG_0544	-16.7316	-15.1538	-16.0385	-19.1917
MSMEG_0545	-13.8238	-11.1714	-17.05	-12.6167
MSMEG_0546	-15.4485	-16.0545	-14.2667	-16.2
MSMEG_0547	-13.1619	-16.32	-13.1357	-9.5462
MSMEG_0548	-17.3343	-18.2417	-17.5167	-16.1455
MSMEG_0549	-16.4138	-17.81	-17.13	-14.0667
MSMEG_0550	-14.9711	-15.6769	-14.0308	-15.225
MSMEG_0551	-14.8484	-14.2091	-17.74	-12.66
MSMEG_0552	-16.3947	-19.3429	-16.0571	-12.74
MSMEG_0553	-15.1815	-15.7944	-13.4263	-16.4941
MSMEG_0554	-16.1	-17.2833	-16.8917	-13.73
MSMEG_0555	-14.6677	-15.7727	-13.6	-14.6222
MSMEG_0556	-16.6024	-14.96	-15.7429	-19.4231
MSMEG_0557	-11.78	-7.85	-16.3	-10.6
MSMEG_0558	-16.0	-18.9	-14.4	-14.75
MSMEG_0559	-13.2625	-13.8667	-12.5333	-13.45
MSMEG_0560	-14.2833	-15.4533	-13.4429	-13.8385
MSMEG_0561	-17.1926	-18.75	-17.2778	-15.15
MSMEG_0562	-16.6077	-17.1	-16.9846	-15.625
MSMEG_0563	-17.4033	-17.7	-18.0	-16.3778
MSMEG_0564	-17.2286	-16.0105	-17.5842	-18.1389
MSMEG_0565	-16.5488	-13.9733	-19.3333	-16.3077
MSMEG_0566	-16.1576	-18.0333	-15.9455	-14.14
MSMEG_0567	-18.3268	-16.8368	-18.4158	-19.8056
MSMEG_0568	-17.1927	-14.8143	-17.0929	-19.8615
MSMEG_0569	-14.574	-13.7529	-15.1353	-14.85
MSMEG_0570	-15.1273	-13.975	-16.825	-14.4
MSMEG_0571	-14.4861	-16.55	-14.6462	-12.0455
MSMEG_0572	-14.285	-12.1429	-15.4	-15.4833
MSMEG_0573	-14.587	-14.2875	-13.425	-16.2571
MSMEG_0574	-15.1846	-14.0889	-15.4444	-16.125
MSMEG_0575	-11.6	-12.4333	-11.8	-10.05
MSMEG_0576	-14.6157	-15.1615	-14.1615	-14.5189
MSMEG_0577	-17.9083	-17.5529	-17.7625	-18.4667
MSMEG_0578	-15.2933	-16.6438	-12.6267	-16.6071
MSMEG_0579	-17.0339	-16.145	-17.185	-17.8105
MSMEG_0580	-16.9677	-16.9545	-18.3364	-15.3111
MSMEG_0581	-17.1	-16.0111	-17.0333	-18.3235
MSMEG_0582	-18.2172	-18.36	-17.8316	-18.4526
MSMEG_0583	-16.11	-20.575	-15.6333	-10.6333
MSMEG_0584	-15.9328	-16.75	-17.16	-13.6611
MSMEG_0585	-15.4959	-14.9353	-15.9062	-15.6813
MSMEG_0586	-15.1667	-14.35	-16.32	-14.95
MSMEG_0587	-15.7083	-16.8	-16.775	-12.4667
MSMEG_0588	-17.6	-19.3611	-17.5389	-15.8
MSMEG_0589	-14.6478	-14.0125	-15.58	-14.3933
MSMEG_0590	-15.4854	-15.4321	-14.7889	-16.237
MSMEG_0591	-17.7328	-17.36	-17.9526	-17.9053
MSMEG_0592	-17.0275	-16.3643	-19.0308	-15.7385
MSMEG_0593	-17.424	-19.2889	-17.0333	-15.5286
MSMEG_0594	-16.0655	-14.985	-17.52	-15.65
MSMEG_0595	-15.8241	-15.93	-15.92	-15.6
MSMEG_0596	-18.0444	-20.22	-16.0333	-17.5875
MSMEG_0597	-16.1245	-14.6941	-16.9688	-16.8
MSMEG_0598	-16.9941	-17.5333	-18.5167	-14.52
MSMEG_0599	-15.4	-16.1522	-15.85	-14.1636
MSMEG_0600	-14.7935	-15.1455	-14.38	-14.82
MSMEG_0601	-15.125	-15.96	-17.45	-10.6333
MSMEG_0602	-13.6667	-14.5	-18.55	-1.4
MSMEG_0603	-16.0955	-17.77	-16.2828	-14.1759
MSMEG_0604	-17.6368	-16.7692	-18.3692	-17.7833
MSMEG_0605	-15.6182	-17.2	-14.9533	-14.6357
MSMEG_0606	-13.72	-16.0556	-13.925	-10.8875
MSMEG_0607	-16.9879	-17.4833	-14.6909	-18.92
MSMEG_0608	-12.713	-12.7875	-13.55	-11.6714
MSMEG_0609	-16.8257	-17.0667	-18.2167	-15.0455
MSMEG_0610	-13.8917	-14.6154	-12.6083	-14.4364
MSMEG_0611	-17.6828	-17.27	-17.8158	-17.9842
MSMEG_0612	-17.4958	-19.7111	-17.8	-14.3
MSMEG_0613	-15.7361	-17.1308	-15.8667	-13.9455
MSMEG_0614	-16.6629	-16.6	-17.2	-16.1455
MSMEG_0615	-15.8486	-17.2042	-15.7125	-14.5182
MSMEG_0616	-16.9855	-14.9429	-19.2238	-16.78
MSMEG_0617	-16.0409	-17.366	-15.8407	-14.8981
MSMEG_0618	-18.4833	-16.06	-20.625	-19.6667
MSMEG_0619	-18.5403	-19.2286	-17.6238	-18.78
MSMEG_0620	-17.1	-15.3	-18.6	-17.5
MSMEG_0621	-14.5091	-16.825	-15.95	-9.5
MSMEG_0622	-15.9971	-18.0083	-17.1	-12.6
MSMEG_0623	-19.0719	-18.8	-19.8	-18.55
MSMEG_0624	-17.2273	-17.5526	-17.8444	-16.2667
MSMEG_0625	-15.5596	-14.6625	-16.3	-15.7267
MSMEG_0626	-16.9946	-16.7692	-17.875	-16.3583
MSMEG_0627	-18.5435	-16.9417	-19.4609	-19.3318
MSMEG_0628	-15.4656	-15.3091	-16.0909	-14.95
MSMEG_0629	-16.4267	-16.2182	-17.81	-15.1444
MSMEG_0630	-15.375	-14.4545	-18.6909	-12.74
MSMEG_0632	-17.0053	-16.5857	-19.3714	-14.28
MSMEG_0633	-17.0983	-16.825	-18.8842	-15.6
MSMEG_0634	-18.25	-17.7889	-17.9667	-19.0875
MSMEG_0635	-15.4615	-17.8	-13.3222	-15.2375
MSMEG_0636	-12.7474	-13.1286	-15.7333	-9.3167
MSMEG_0637	-16.8871	-16.2238	-16.8857	-17.585
MSMEG_0638	-15.6364	-18.0192	-16.9731	-11.768
MSMEG_0639	-14.6125	-15.7571	-13.7615	-14.2308
MSMEG_0640	-14.9923	-15.7071	-15.8077	-13.275
MSMEG_0641	-14.15	-15.3769	-13.0308	-14.0333
MSMEG_0642	-14.4943	-16.3	-15.625	-11.2909
MSMEG_0643	-12.5576	-13.7	-12.8045	-11.0476
MSMEG_0644	-17.1647	-15.0167	-18.8667	-17.7
MSMEG_0645	-15.7265	-15.8167	-15.775	-15.56
MSMEG_0646	-15.6619	-15.7545	-15.119	-16.13
MSMEG_0647	-16.7968	-15.7909	-18.8545	-15.5111
MSMEG_0648	-16.54	-16.15	-20.5	-9.4
MSMEG_0649	-14.9711	-16.0231	-15.3	-13.475
MSMEG_0650	-16.7138	-17.61	-18.0	-14.2889
MSMEG_0651	-16.6963	-17.77	-15.8333	-16.325
MSMEG_0652	-16.9118	-17.2583	-15.0636	-18.3818
MSMEG_0654	-14.9351	-15.0154	-14.875	-14.9083
MSMEG_0655	-17.1581	-18.3	-17.88	-15.18
MSMEG_0656	-17.8583	-16.0375	-20.3889	-16.6857
MSMEG_0657	-15.783	-16.775	-15.3688	-15.1667
MSMEG_0658	-16.0778	-17.5769	-15.6833	-14.7364
MSMEG_0659	-16.0568	-16.7615	-16.6	-14.5818
MSMEG_0660	-12.892	-13.5176	-12.6353	-12.5
MSMEG_0661	-16.8745	-16.9842	-17.6111	-16.0222
MSMEG_0662	-17.063	-14.9562	-17.96	-18.4133
MSMEG_0663	-15.7929	-15.59	-17.3556	-14.4556
MSMEG_0664	-13.9061	-13.6826	-13.6955	-14.3714
MSMEG_0665	-16.6771	-17.3176	-17.475	-15.1
MSMEG_0666	-18.6259	-16.8	-19.5036	-19.5769
MSMEG_0667	-15.7064	-16.575	-15.125	-15.4
MSMEG_0668	-15.25	-15.6667	-14.3	-16.05
MSMEG_0669	-15.71	-16.3143	-12.4714	-18.7833
MSMEG_0670	-16.6784	-18.1077	-15.5308	-16.3455
MSMEG_0671	-13.6733	-13.0625	-15.9733	-11.9071
MSMEG_0672	-14.2192	-13.8111	-15.5444	-13.1875
MSMEG_0673	-20.6286	-20.35	-20.5714	-21.0667
MSMEG_0674	-14.63	-15.8	-14.3077	-13.6923
MSMEG_0675	-15.1104	-13.2765	-15.9938	-16.2467
MSMEG_0676	-19.0381	-20.1875	-19.9857	-16.4
MSMEG_0678	-16.1	-16.45	-16.225	-15.4667
MSMEG_0679	-18.297	-15.8913	-19.05	-20.0591
MSMEG_0680	-17.0792	-17.7	-17.5111	-15.9647
MSMEG_0681	-16.372	-15.4647	-14.8412	-18.9625
MSMEG_0682	-15.8433	-12.78	-18.6818	-15.7778
MSMEG_0683	-16.9643	-14.36	-19.0	-17.675
MSMEG_0684	-16.5881	-15.531	-17.3536	-16.9296
MSMEG_0685	-16.1462	-17.2786	-14.8462	-16.2333
MSMEG_0686	-15.87	-14.3429	-16.3286	-17.1167
MSMEG_0687	-17.7673	-18.2647	-17.2062	-17.8
MSMEG_0688	-14.466	-14.2471	-13.9471	-15.25
MSMEG_0689	-16.0222	-18.625	-16.4333	-10.2
MSMEG_0690	-16.2608	-13.581	-15.4905	-19.7951
MSMEG_0691	-19.506	-18.0647	-20.3939	-20.103
MSMEG_0692	-17.3254	-18.4125	-19.3542	-14.0739
MSMEG_0693	-15.8864	-15.825	-17.6429	-14.2
MSMEG_0695	-15.1556	-16.624	-14.0083	-14.7565
MSMEG_0696	-15.0692	-11.04	-15.84	-20.5
MSMEG_0697	-15.6125	-14.0667	-22.26	-10.82
MSMEG_0698	-17.4186	-15.465	-19.68	-17.0947
MSMEG_0699	-18.7378	-19.332	-19.512	-17.3125
MSMEG_0700	-13.565	-15.1	-13.1857	-12.2167
MSMEG_0701	-18.2818	-19.375	-18.175	-16.9667
MSMEG_0702	-15.4568	-15.7385	-14.5417	-16.0667
MSMEG_0703	-16.5667	-17.5111	-14.2125	-18.0429
MSMEG_0704	-15.2857	-14.7625	-13.8571	-17.65
MSMEG_0705	-15.117	-14.3611	-14.6111	-16.4529
MSMEG_0706	-17.575	-19.1111	-19.925	-12.9143
MSMEG_0707	-15.7885	-17.5111	-17.0111	-12.475
MSMEG_0708	-15.2793	-14.29	-15.34	-16.3111
MSMEG_0709	-15.3095	-16.1	-14.676	-15.1458
MSMEG_0710	-17.1923	-17.1444	-17.9556	-16.3875
MSMEG_0711	-17.8913	-16.4	-19.6063	-17.6357
MSMEG_0712	-16.9739	-15.725	-18.0	-17.2286
MSMEG_0713	-15.5429	-15.22	-16.26	-15.05
MSMEG_0714	-15.7255	-14.7562	-16.05	-16.4133
MSMEG_0715	-16.9517	-17.63	-18.15	-14.8667
MSMEG_0716	-15.8333	-16.7	-15.2647	-15.4625
MSMEG_0717	-13.9111	-15.225	-13.2308	-13.2818
MSMEG_0718	-17.0462	-16.6273	-17.9136	-16.5762
MSMEG_0719	-15.837	-16.3563	-15.9688	-15.0929
MSMEG_0720	-16.0846	-14.9071	-16.4615	-17.05
MSMEG_0722	-11.125	-12.3857	-11.5857	-9.1167
MSMEG_0723	-12.581	-11.7375	-10.8571	-15.7167
MSMEG_0724	-13.3615	-14.28	-14.9	-10.675
MSMEG_0725	-14.9211	-15.6846	-15.6385	-13.3167
MSMEG_0726	-13.35	-13.55	-13.15	-12.7
MSMEG_0727	-11.43	-10.75	-11.7	-12.0667
MSMEG_0728	-11.2333	-11.08	-14.975	-6.5
MSMEG_0729	-15.2308	-16.2111	-14.2111	-15.275
MSMEG_0730	-17.1417	-17.1813	-17.9588	-16.1733
MSMEG_0731	-15.375	-13.7333	-18.1	-14.3714
MSMEG_0732	-16.5396	-16.7324	-15.6059	-17.303
MSMEG_0733	-13.6209	-14.18	-14.3143	-12.3286
MSMEG_0734	-14.5628	-16.2867	-14.1429	-13.1357
MSMEG_0735	-17.6269	-19.2	-18.8889	-14.4375
MSMEG_0736	-15.8788	-15.3417	-14.8	-17.71
MSMEG_0737	-16.3065	-15.4364	-16.96	-16.61
MSMEG_0738	-17.4889	-17.4833	-17.5308	-17.4455
MSMEG_0739	-17.256	-16.7	-17.0556	-18.2286
MSMEG_0740	-16.4766	-15.4062	-17.5562	-16.4667
MSMEG_0741	-17.9694	-16.7154	-18.2583	-19.1364
MSMEG_0742	-17.9447	-18.0077	-17.5385	-18.3167
MSMEG_0743	-20.2556	-18.9688	-20.42	-21.55
MSMEG_0744	-15.9286	-15.9333	-17.6167	-14.0818
MSMEG_0745	-15.1368	-15.1286	-16.1167	-14.1667
MSMEG_0746	-15.4158	-15.1531	-14.6094	-16.5194
MSMEG_0747	-18.2586	-17.08	-20.09	-17.5333
MSMEG_0748	-15.5611	-15.9	-15.2615	-15.5455
MSMEG_0749	-15.8926	-15.25	-14.6667	-18.075
MSMEG_0750	-13.3214	-13.91	-13.38	-12.5125
MSMEG_0751	-20.4404	-20.1	-21.7375	-19.42
MSMEG_0752	-14.8512	-14.8929	-15.6286	-13.9692
MSMEG_0753	-14.1062	-12.9	-16.6455	-12.64
MSMEG_0754	-16.2	-16.9167	-16.1167	-15.25
MSMEG_0755	-17.3457	-15.55	-20.1083	-16.2909
MSMEG_0756	-15.4871	-15.5182	-17.75	-13.19
MSMEG_0757	-18.0158	-16.8429	-20.6143	-16.02
MSMEG_0758	-19.2619	-19.1375	-17.2	-21.8333
MSMEG_0759	-16.151	-15.8944	-16.3588	-16.2188
MSMEG_0760	-16.4462	-17.0111	-17.7111	-14.3875
MSMEG_0761	-16.4857	-14.8667	-18.1	-16.5
MSMEG_0762	-14.3708	-14.0824	-15.0062	-14.02
MSMEG_0763	-17.6	-17.6852	-17.5926	-17.516
MSMEG_0764	-17.5222	-19.9818	-16.8571	-15.515
MSMEG_0765	-13.975	-14.45	-12.4	-15.9667
MSMEG_0766	-18.025	-16.6053	-18.6895	-18.8222
MSMEG_0767	-15.1947	-18.2429	-15.25	-11.5833
MSMEG_0768	-17.7188	-13.8833	-19.8	-20.24
MSMEG_0769	-16.5375	-16.0588	-18.0312	-15.4867
MSMEG_0770	-16.1125	-15.6833	-16.38	-16.36
MSMEG_0771	-14.8147	-16.0333	-14.9455	-13.3545
MSMEG_0772	-16.0689	-14.925	-16.2133	-17.2214
MSMEG_0773	-15.5857	-18.125	-15.7143	-12.05
MSMEG_0775	-16.2414	-13.07	-17.33	-18.5556
MSMEG_0776	-15.4667	-18.04	-13.425	-13.9
MSMEG_0777	-16.375	-16.7429	-18.5	-13.8538
MSMEG_0778	-17.55	-19.8182	-15.74	-16.7889
MSMEG_0779	-16.6097	-18.8727	-15.56	-15.17
MSMEG_0780	-16.2614	-14.8867	-17.06	-16.8786
MSMEG_0781	-14.6127	-15.1571	-14.3273	-14.355
MSMEG_0782	-16.9115	-15.3333	-19.2944	-16.0062
MSMEG_0783	-15.9916	-17.4143	-15.6714	-14.8481
MSMEG_0784	-15.7622	-16.575	-15.4733	-15.1429
MSMEG_0785	-13.6206	-12.4583	-13.8667	-14.72
MSMEG_0786	-15.5604	-15.7516	-16.1167	-14.8067
MSMEG_0787	-14.7658	-14.3769	-13.6769	-16.3667
MSMEG_0788	-16.2519	-17.5556	-15.4412	-15.6824
MSMEG_0789	-18.2444	-16.46	-18.6111	-20.0625
MSMEG_0790	-18.63	-22.2429	-17.5429	-15.6833
MSMEG_0791	-18.75	-18.9357	-18.5077	-18.7923
MSMEG_0792	-14.5125	-12.7667	-20.1	-8.75
MSMEG_0793	-17.8833	-19.4636	-15.4	-18.7111
MSMEG_0794	-18.5483	-16.68	-17.39	-21.9111
MSMEG_0795	-16.4472	-15.1615	-18.5917	-15.6273
MSMEG_0796	-16.6367	-16.2909	-19.11	-14.3111
MSMEG_0798	-12.5423	-12.2444	-14.0333	-11.2
MSMEG_0799	-11.3429	-16.3333	-9.2	-6.0
MSMEG_0800	-12.6143	-14.3667	-13.05	-9.55
MSMEG_0801	-15.8714	-16.16	-15.4222	-16.0
MSMEG_0802	-15.0231	-17.3944	-15.6222	-11.6812
MSMEG_0803	-12.0632	-15.0429	-12.25	-8.4
MSMEG_0804	-20.0412	-22.9	-18.5333	-18.42
MSMEG_0805	-16.4829	-19.4786	-15.3143	-14.5154
MSMEG_0806	-15.825	-16.5429	-16.17	-14.6684
MSMEG_0807	-16.1966	-18.365	-14.2316	-15.8789
MSMEG_0808	-16.1977	-14.64	-19.5286	-14.5357
MSMEG_0809	-18.975	-17.9429	-21.9571	-16.7
MSMEG_0810	-17.3392	-18.6611	-17.2118	-15.9875
MSMEG_0811	-19.3463	-17.8429	-19.8429	-20.4308
MSMEG_0812	-19.6875	-19.5235	-19.7687	-19.7867
MSMEG_0813	-14.4692	-13.78	-18.55	-11.25
MSMEG_0814	-13.64	-13.7	-13.225	-14.35
MSMEG_0815	-15.898	-14.3353	-16.8706	-16.525
MSMEG_0816	-13.8542	-12.335	-15.655	-13.5579
MSMEG_0817	-15.1889	-16.4846	-12.8083	-16.2545
MSMEG_0818	-15.3056	-15.4444	-14.6368	-15.9059
MSMEG_0819	-15.754	-14.1882	-17.2765	-15.8
MSMEG_0820	-16.52	-14.6	-17.475	-18.45
MSMEG_0821	-16.9276	-16.16	-18.5263	-16.1368
MSMEG_0822	-17.4574	-17.1947	-18.1833	-16.9824
MSMEG_0823	-14.3136	-15.6125	-15.1286	-12.0143
MSMEG_0824	-17.5	-19.1556	-17.2	-15.7571
MSMEG_0825	-17.1182	-17.0	-17.0545	-17.33
MSMEG_0826	-15.2839	-16.4333	-15.7714	-13.565
MSMEG_0827	-15.5841	-15.6042	-15.5609	-15.5864
MSMEG_0828	-18.4167	-17.16	-19.3357	-18.8769
MSMEG_0829	-15.029	-16.0909	-14.69	-14.2
MSMEG_0830	-19.5838	-20.0769	-19.375	-19.2583
MSMEG_0831	-16.4786	-19.33	-15.23	-14.475
MSMEG_0832	-16.3696	-13.95	-18.6625	-16.5143
MSMEG_0833	-13.825	-11.86	-13.675	-17.3
MSMEG_0834	-13.6421	-12.3857	-15.7333	-13.0167
MSMEG_0835	-16.4107	-15.77	-18.1222	-15.4111
MSMEG_0836	-15.0511	-16.5125	-13.3467	-15.2071
MSMEG_0837	-16.0833	-14.8714	-20.0667	-13.0
MSMEG_0838	-14.8878	-15.3857	-14.2571	-15.0308
MSMEG_0839	-17.28	-17.3111	-18.6125	-15.9125
MSMEG_0840	-11.8462	-11.8778	-12.0667	-11.5625
MSMEG_0842	-11.1	-14.525	-10.475	-7.3667
MSMEG_0843	-15.5	-13.46	-21.06	-11.1
MSMEG_0844	-16.5818	-19.375	-14.275	-15.9333
MSMEG_0845	-13.2286	-12.7875	-14.3	-12.5667
MSMEG_0846	-17.8508	-18.4136	-16.3571	-18.8
MSMEG_0847	-12.0056	-12.9571	-11.0167	-11.86
MSMEG_0848	-17.0815	-15.67	-17.5575	-18.041
MSMEG_0849	-18.25	-18.74	-21.7	-12.8333
MSMEG_0850	-16.6212	-18.3417	-16.9636	-14.18
MSMEG_0851	-14.6451	-14.8222	-13.7412	-15.4062
MSMEG_0852	-16.1833	-15.6143	-17.0167	-15.98
MSMEG_0853	-11.1	-12.975	-10.6667	-8.0
MSMEG_0854	-14.9263	-14.2077	-16.0	-14.5417
MSMEG_0855	-17.9556	-17.45	-19.1143	-16.94
MSMEG_0856	-15.412	-14.1667	-16.3333	-15.8286
MSMEG_0857	-13.96	-11.6667	-14.76	-16.4
MSMEG_0858	-17.5034	-15.92	-18.7133	-17.8897
MSMEG_0859	-15.6575	-17.5643	-14.1846	-15.0769
MSMEG_0860	-17.0706	-17.1167	-17.6636	-16.4273
MSMEG_0861	-17.9556	-19.56	-18.2333	-15.6375
MSMEG_0862	-17.1489	-17.6312	-17.3188	-16.4533
MSMEG_0863	-14.5472	-14.4538	-15.9583	-13.1182
MSMEG_0864	-19.7286	-16.6125	-21.9	-21.35
MSMEG_0865	-19.7542	-18.87	-19.3	-21.1632
MSMEG_0866	-16.3162	-14.3174	-17.5043	-17.1636
MSMEG_0867	-15.9344	-14.2364	-17.6545	-15.91
MSMEG_0868	-19.052	-17.8255	-19.4569	-19.89
MSMEG_0869	-16.4333	-19.1167	-15.52	-13.55
MSMEG_0870	-16.936	-17.5931	-16.1655	-17.0536
MSMEG_0871	-17.2737	-16.4769	-16.2462	-19.25
MSMEG_0872	-14.6625	-13.1333	-16.425	-14.6143
MSMEG_0873	-12.5667	-14.7333	-9.05	-13.1
MSMEG_0874	-15.4393	-15.97	-17.0333	-13.2556
MSMEG_0875	-15.4929	-15.8947	-16.2105	-14.3111
MSMEG_0876	-16.7806	-15.0692	-15.7083	-19.9727
MSMEG_0877	-17.2694	-15.4824	-16.9625	-19.475
MSMEG_0878	-17.0955	-16.5125	-17.7375	-17.0167
MSMEG_0879	-15.42	-13.8	-20.1	-9.3
MSMEG_0880	-17.1215	-16.4227	-16.35	-18.6619
MSMEG_0881	-17.3909	-16.9167	-19.0818	-16.1
MSMEG_0882	-14.4533	-12.3833	-16.06	-15.55
MSMEG_0883	-17.113	-18.5542	-16.2783	-16.4136
MSMEG_0884	-16.1	-13.3333	-19.12	-16.475
MSMEG_0885	-16.11	-17.0429	-17.1857	-13.7667
MSMEG_0886	-15.2661	-16.175	-14.76	-14.8421
MSMEG_0887	-15.8591	-15.4625	-16.6714	-15.5
MSMEG_0888	-19.0136	-21.6125	-18.3571	-16.7
MSMEG_0889	-16.482	-17.2286	-16.67	-15.51
MSMEG_0890	-17.1565	-17.2	-17.7125	-16.4714
MSMEG_0891	-12.9941	-13.775	-14.1273	-11.0091
MSMEG_0892	-15.9182	-15.7667	-15.5364	-16.52
MSMEG_0893	-15.475	-15.48	-18.6	-11.3
MSMEG_0894	-14.4944	-16.4526	-13.3111	-13.5588
