 	CDS_MFE_20_10nt_CDS	CDS_MFE_20_10nt_5p	CDS_MFE_20_10nt_mid	CDS_MFE_20_10nt_3p
MSMEG_0439	-3.0743	-2.6605	-3.8026	-2.7514
MSMEG_0440	-3.8	-1.625	-6.0333	-4.8
MSMEG_0441	-3.4264	-3.056	-3.8792	-3.3565
MSMEG_0442	-2.885	-2.815	-2.2476	-3.6632
MSMEG_0443	-3.3596	-3.2848	-3.6529	-3.125
MSMEG_0444	-3.2392	-3.4912	-3.4	-2.8091
MSMEG_0445	-3.8149	-3.7981	-3.9	-3.7453
MSMEG_0446	-2.9104	-3.1422	-2.8533	-2.7318
MSMEG_0447	-2.8756	-2.6714	-3.4286	-2.5
MSMEG_0448	-2.3386	-1.72	-2.1333	-3.2214
MSMEG_0449	-3.575	-3.0209	-3.7	-4.0106
MSMEG_0450	-1.9381	-1.5125	-1.2	-3.3667
MSMEG_0451	-2.7417	-2.6778	-3.0125	-2.5143
MSMEG_0452	-3.1618	-3.002	-3.0792	-3.4128
MSMEG_0453	-2.5059	-2.4647	-3.4167	-1.525
MSMEG_0454	-3.8397	-3.536	-3.8583	-4.1375
MSMEG_0455	-3.0197	-3.025	-3.15	-2.8783
MSMEG_0456	-3.6126	-3.7028	-3.0239	-4.1099
MSMEG_0457	-3.6448	-3.6662	-3.95	-3.3134
MSMEG_0458	-3.3302	-3.9455	-2.7535	-3.2762
MSMEG_0459	-3.1203	-3.6636	-3.3476	-2.3238
MSMEG_0460	-3.0196	-3.1323	-3.2903	-2.6233
MSMEG_0461	-3.723	-3.381	-4.75	-3.055
MSMEG_0462	-2.7705	-3.46	-2.4533	-2.3714
MSMEG_0463	-2.8122	-2.3227	-2.6188	-3.5074
MSMEG_0464	-3.375	-3.2852	-2.9111	-3.95
MSMEG_0465	-2.618	-2.6	-2.355	-2.9
MSMEG_0466	-2.1643	-2.0897	-2.2607	-2.1444
MSMEG_0467	-3.3966	-3.03	-3.58	-3.5895
MSMEG_0468	-3.0744	-3.0897	-3.2586	-2.8679
MSMEG_0469	-2.9851	-2.9897	-3.4667	-2.4643
MSMEG_0470	-3.2075	-3.2167	-3.5623	-2.8434
MSMEG_0471	-3.1365	-2.8448	-3.0828	-3.5074
MSMEG_0472	-3.0436	-3.337	-3.3846	-2.372
MSMEG_0473	-2.9062	-3.6643	-2.9074	-2.0885
MSMEG_0474	-2.8478	-2.7167	-3.2617	-2.5552
MSMEG_0475	-3.0837	-2.8595	-3.0634	-3.34
MSMEG_0476	-2.6643	-2.6659	-2.8814	-2.4405
MSMEG_0477	-2.874	-2.948	-2.8833	-2.7875
MSMEG_0478	-2.7573	-2.57	-2.6863	-3.0224
MSMEG_0479	-3.3614	-4.25	-2.2292	-3.6273
MSMEG_0480	-2.6538	-3.1682	-2.3909	-2.3905
MSMEG_0481	-2.8784	-3.1911	-2.4533	-2.9932
MSMEG_0482	-2.9136	-2.7105	-2.7875	-3.2464
MSMEG_0483	-2.9562	-2.7065	-3.0935	-3.0711
MSMEG_0484	-2.9618	-2.6108	-3.4135	-2.8583
MSMEG_0485	-3.0428	-2.9667	-3.0824	-3.08
MSMEG_0486	-2.1864	-2.5371	-2.1353	-1.8765
MSMEG_0487	-2.1217	-1.2571	-3.15	-1.9519
MSMEG_0488	-2.5237	-2.6269	-2.9231	-1.9792
MSMEG_0489	-2.7504	-3.0462	-2.5975	-2.6079
MSMEG_0490	-2.9949	-2.9923	-3.1259	-2.856
MSMEG_0491	-2.6824	-2.2657	-2.6618	-3.1455
MSMEG_0492	-3.0222	-2.6136	-3.0333	-3.46
MSMEG_0493	-2.8312	-1.5333	-3.1667	-4.275
MSMEG_0494	-3.4687	-1.8833	-3.65	-5.575
MSMEG_0496	-4.1629	-3.6583	-3.8667	-5.0364
MSMEG_0497	-3.1385	-3.2368	-3.244	-2.9333
MSMEG_0498	-3.3455	-5.05	-2.5	-2.2
MSMEG_0499	-3.3063	-3.375	-2.9438	-3.613
MSMEG_0500	-3.2887	-3.9167	-3.65	-2.2412
MSMEG_0501	-2.8811	-3.4	-2.192	-3.0583
MSMEG_0502	-2.9161	-3.0	-2.5283	-3.2267
MSMEG_0503	-3.4143	-2.8577	-3.8154	-3.576
MSMEG_0504	-3.9898	-3.9485	-3.2909	-4.7531
MSMEG_0505	-3.0942	-2.6196	-3.4	-3.2667
MSMEG_0506	-3.0106	-2.7345	-3.2536	-3.0536
MSMEG_0507	-3.1415	-4.0107	-2.8148	-2.5667
MSMEG_0508	-2.8953	-2.6194	-2.4917	-3.5943
MSMEG_0509	-3.2615	-3.5222	-3.4885	-2.744
MSMEG_0510	-3.2591	-3.275	-3.6711	-2.8116
MSMEG_0511	-3.014	-2.8684	-3.3897	-2.7676
MSMEG_0512	-2.8398	-2.7121	-3.2061	-2.5938
MSMEG_0513	-3.3448	-2.8424	-3.8219	-3.3871
MSMEG_0514	-2.8687	-3.5068	-2.3841	-2.7116
MSMEG_0515	-2.748	-2.693	-2.3605	-3.2122
MSMEG_0516	-3.1945	-3.3452	-3.23	-3.0033
MSMEG_0517	-2.5848	-2.5065	-2.4129	-2.8433
MSMEG_0518	-3.3608	-3.2543	-3.0147	-3.8303
MSMEG_0519	-1.7	-1.15	-0.875	-3.5333
MSMEG_0520	-2.5094	-1.8273	-2.4318	-3.345
MSMEG_0522	-1.82	-2.5	-0.95	-2.275
MSMEG_0523	-2.9281	-3.1267	-2.95	-2.7
MSMEG_0524	-3.0037	-3.4107	-2.7107	-2.8808
MSMEG_0525	-2.7667	-2.4	-4.6429	-0.58
MSMEG_0526	-3.1314	-2.763	-2.9321	-3.7173
MSMEG_0527	-3.9081	-4.808	-3.38	-3.5208
MSMEG_0528	-3.6783	-3.7194	-3.7581	-3.5533
MSMEG_0529	-3.5299	-3.1661	-3.4139	-4.014
MSMEG_0530	-3.7457	-3.0	-4.4696	-3.8
MSMEG_0531	-3.719	-3.8146	-3.775	-3.565
MSMEG_0532	-2.6377	-3.0048	-2.1619	-2.7579
MSMEG_0533	-2.4792	-2.6278	-2.3389	-2.4706
MSMEG_0534	-3.5512	-3.2714	-4.2905	-3.0805
MSMEG_0535	-2.9683	-3.2773	-2.9333	-2.665
MSMEG_0536	-2.5875	-2.5789	-3.1316	-2.0222
MSMEG_0537	-2.4167	-2.9533	-2.4214	-1.7923
MSMEG_0538	-3.0469	-1.8588	-3.5062	-3.85
MSMEG_0539	-3.2269	-3.7304	-3.4364	-2.4909
MSMEG_0540	-3.1758	-3.9381	-2.8238	-2.745
MSMEG_0541	-2.6114	-3.0167	-2.8667	-1.8909
MSMEG_0542	-2.1771	-1.8708	-1.8565	-2.8174
MSMEG_0543	-2.6279	-2.46	-2.5457	-2.8853
MSMEG_0544	-3.6274	-3.375	-3.7	-3.8129
MSMEG_0545	-1.875	-1.3889	-2.4667	-1.7562
MSMEG_0546	-2.9805	-2.725	-3.25	-2.9654
MSMEG_0547	-2.5189	-3.4111	-2.5229	-1.5971
MSMEG_0548	-3.8276	-4.4533	-3.2759	-3.7286
MSMEG_0549	-3.2986	-3.544	-3.3292	-3.0
MSMEG_0550	-2.9979	-2.6394	-2.8344	-3.5484
MSMEG_0551	-3.3231	-2.8154	-3.5926	-3.56
MSMEG_0552	-3.1776	-3.5706	-3.125	-2.8125
MSMEG_0553	-3.1615	-3.2778	-2.6565	-3.5705
MSMEG_0554	-3.1198	-3.5586	-3.0793	-2.7071
MSMEG_0555	-2.9481	-3.0481	-2.7846	-3.0077
MSMEG_0556	-3.6295	-3.0972	-3.1543	-4.6824
MSMEG_0557	-2.2308	-0.76	-3.58	-2.4333
MSMEG_0558	-3.4769	-3.4778	-3.0833	-3.9188
MSMEG_0559	-3.465	-4.2857	-3.0429	-3.0
MSMEG_0560	-2.7698	-3.225	-2.5286	-2.5429
MSMEG_0561	-3.1824	-3.8826	-3.2391	-2.3909
MSMEG_0562	-3.3776	-3.3424	-3.3424	-3.45
MSMEG_0563	-3.94	-3.5769	-4.448	-3.8042
MSMEG_0564	-3.3021	-2.7745	-3.4667	-3.6696
MSMEG_0565	-3.6303	-3.2054	-3.9027	-3.7914
MSMEG_0566	-3.2714	-3.7345	-2.9036	-3.1556
MSMEG_0567	-3.7908	-3.4417	-3.6298	-4.3085
MSMEG_0568	-3.6135	-3.1971	-3.9829	-3.6618
MSMEG_0569	-3.078	-3.0349	-3.119	-3.081
MSMEG_0570	-3.3448	-2.47	-4.17	-3.4
MSMEG_0571	-3.0044	-2.9533	-3.1839	-2.8655
MSMEG_0572	-2.2615	-1.9389	-2.2882	-2.5765
MSMEG_0573	-2.9153	-2.515	-2.18	-4.1105
MSMEG_0574	-3.2662	-2.6182	-3.2364	-3.9762
MSMEG_0575	-2.4829	-2.6857	-2.5	-2.2462
MSMEG_0576	-3.0567	-3.2897	-2.9583	-2.9198
MSMEG_0577	-3.5344	-3.5585	-3.3122	-3.7375
MSMEG_0578	-3.2115	-3.5737	-2.4842	-3.5865
MSMEG_0579	-3.7061	-3.562	-3.182	-4.4021
MSMEG_0580	-3.4582	-3.2704	-4.0923	-3.0192
MSMEG_0581	-3.5776	-3.2978	-3.7578	-3.6795
MSMEG_0582	-3.8421	-3.8224	-3.8208	-3.8833
MSMEG_0583	-3.4654	-5.0778	-3.4222	-1.7
MSMEG_0584	-3.2857	-3.3939	-3.776	-2.6646
MSMEG_0585	-3.1426	-2.4805	-3.5073	-3.4475
MSMEG_0586	-3.0079	-2.9923	-2.8385	-3.2083
MSMEG_0587	-2.7906	-2.2545	-3.8545	-2.21
MSMEG_0588	-3.6789	-4.1822	-3.3682	-3.475
MSMEG_0589	-2.9784	-2.3513	-3.8462	-2.7316
MSMEG_0590	-3.3805	-3.4116	-2.9559	-3.7735
MSMEG_0591	-3.7524	-3.8898	-3.4286	-3.9468
MSMEG_0592	-4.054	-3.3647	-4.9879	-3.8303
MSMEG_0593	-3.2516	-3.7909	-3.4364	-2.455
MSMEG_0594	-3.0041	-2.9061	-2.9755	-3.1333
MSMEG_0595	-3.2644	-3.164	-3.724	-2.8739
MSMEG_0596	-4.2971	-4.2217	-3.8913	-4.8
MSMEG_0597	-3.1569	-3.1095	-3.1122	-3.2525
MSMEG_0598	-3.4698	-3.22	-4.2571	-2.95
MSMEG_0599	-3.1563	-3.3304	-3.1554	-2.98
MSMEG_0600	-3.0949	-3.0385	-3.5222	-2.692
MSMEG_0601	-3.6767	-3.7	-3.56	-3.7778
MSMEG_0602	-2.6067	-2.0333	-3.82	-1.95
MSMEG_0603	-3.3723	-3.5122	-3.6055	-2.9973
MSMEG_0604	-3.6271	-3.1394	-3.9938	-3.7677
MSMEG_0605	-3.2	-3.6108	-2.8	-3.1889
MSMEG_0606	-2.7597	-2.1952	-3.6762	-2.39
MSMEG_0607	-3.4274	-3.4929	-2.8828	-3.9444
MSMEG_0608	-2.3847	-2.325	-2.42	-2.4105
MSMEG_0609	-3.5276	-3.8833	-3.8448	-2.8179
MSMEG_0610	-2.7178	-3.0903	-2.64	-2.4
MSMEG_0611	-3.576	-3.3959	-3.9265	-3.4021
MSMEG_0612	-3.4098	-4.2333	-3.18	-2.775
MSMEG_0613	-3.0822	-3.9613	-2.5167	-2.7276
MSMEG_0614	-3.3719	-3.3567	-3.22	-3.5448
MSMEG_0615	-3.2528	-3.9508	-3.2356	-2.5603
MSMEG_0616	-3.7374	-3.0673	-4.4423	-3.702
MSMEG_0617	-3.3232	-3.7444	-2.897	-3.3282
MSMEG_0618	-4.4968	-4.3455	-5.39	-3.77
MSMEG_0619	-3.7643	-3.7189	-3.7038	-3.8712
MSMEG_0620	-3.3483	-3.11	-3.66	-3.2667
MSMEG_0621	-3.2857	-3.07	-3.7	-3.0375
MSMEG_0622	-3.2523	-3.4867	-3.4069	-2.8552
MSMEG_0623	-4.1979	-4.3333	-4.5375	-3.7022
MSMEG_0624	-3.4759	-3.5522	-3.4283	-3.4467
MSMEG_0625	-3.5193	-3.525	-3.7375	-3.2897
MSMEG_0626	-4.0446	-3.4774	-4.5161	-4.1433
MSMEG_0627	-3.854	-3.1407	-4.3466	-4.0912
MSMEG_0628	-3.0817	-3.1107	-3.1926	-2.9407
MSMEG_0629	-3.8566	-3.6615	-4.3	-3.616
MSMEG_0630	-2.8137	-2.4037	-4.0148	-1.9923
MSMEG_0632	-4.0	-3.5588	-5.175	-3.2938
MSMEG_0633	-3.6705	-3.5327	-4.0939	-3.3792
MSMEG_0634	-3.294	-3.3783	-3.1773	-3.3227
MSMEG_0635	-3.0831	-2.8773	-3.3364	-3.0333
MSMEG_0636	-2.4042	-2.2412	-2.3938	-2.6
MSMEG_0637	-3.2385	-3.3528	-3.0692	-3.2922
MSMEG_0638	-3.2187	-3.9338	-3.4969	-2.2141
MSMEG_0639	-3.0396	-3.3382	-2.8941	-2.8818
MSMEG_0640	-3.0531	-3.6182	-3.0424	-2.4812
MSMEG_0641	-2.8208	-2.9531	-2.5424	-2.9806
MSMEG_0642	-2.5402	-2.7533	-2.7172	-2.1286
MSMEG_0643	-2.2218	-2.2857	-2.54	-1.8315
MSMEG_0644	-3.2182	-2.8733	-3.3733	-3.4214
MSMEG_0645	-3.2733	-3.2103	-3.5034	-3.1
MSMEG_0646	-3.1522	-3.0926	-3.034	-3.3346
MSMEG_0647	-3.1937	-3.1259	-3.7231	-2.7346
MSMEG_0648	-3.6083	-3.08	-4.75	-2.9667
MSMEG_0649	-2.8208	-2.8091	-2.7688	-2.8871
MSMEG_0650	-3.4041	-3.432	-3.375	-3.4042
MSMEG_0651	-3.4368	-3.9739	-3.1174	-3.2091
MSMEG_0652	-3.4744	-3.6276	-3.2483	-3.55
MSMEG_0654	-3.1548	-2.8406	-3.3	-3.34
MSMEG_0655	-4.1312	-4.1115	-4.2462	-4.032
MSMEG_0656	-3.8433	-3.21	-4.5476	-3.7316
MSMEG_0657	-3.2932	-3.5425	-3.1256	-3.2051
MSMEG_0658	-3.54	-3.6903	-3.14	-3.7931
MSMEG_0659	-3.317	-3.8812	-2.8032	-3.2484
MSMEG_0660	-2.6504	-2.9628	-2.3905	-2.5905
MSMEG_0661	-3.6036	-3.9809	-3.5826	-3.2311
MSMEG_0662	-3.7	-2.8179	-3.6462	-4.6865
MSMEG_0663	-3.0557	-2.4125	-3.5042	-3.2682
MSMEG_0664	-2.8518	-2.6339	-2.8327	-3.0927
MSMEG_0665	-3.6165	-4.0317	-3.935	-2.8725
MSMEG_0666	-4.0084	-3.8397	-3.9338	-4.2591
MSMEG_0667	-3.0803	-2.9125	-3.3256	-3.0053
MSMEG_0668	-3.535	-2.7857	-3.2	-4.8
MSMEG_0669	-2.956	-3.2059	-2.3235	-3.3625
MSMEG_0670	-3.6479	-3.9969	-3.3323	-3.6032
MSMEG_0671	-2.7404	-2.7718	-3.3395	-2.0919
MSMEG_0672	-3.1246	-2.7591	-2.8318	-3.8143
MSMEG_0673	-4.6648	-4.4389	-4.8526	-4.6941
MSMEG_0674	-2.9614	-2.8471	-3.0206	-3.0182
MSMEG_0675	-3.3992	-3.1	-3.4732	-3.6359
MSMEG_0676	-3.4755	-2.7944	-4.1278	-3.5059
MSMEG_0678	-2.7857	-2.4158	-3.2053	-2.7333
MSMEG_0679	-3.9827	-3.3632	-4.0571	-4.5491
MSMEG_0680	-3.6346	-3.9933	-3.6841	-3.2182
MSMEG_0681	-3.4413	-2.9837	-2.9548	-4.4195
MSMEG_0682	-3.7173	-3.36	-3.8885	-3.9042
MSMEG_0683	-3.3611	-1.9154	-4.2	-4.1545
MSMEG_0684	-3.2682	-2.9775	-3.3386	-3.4929
MSMEG_0685	-3.4111	-3.6706	-2.903	-3.6594
MSMEG_0686	-3.4596	-3.3611	-3.9824	-3.0412
MSMEG_0687	-3.7106	-4.0071	-3.1732	-3.95
MSMEG_0688	-3.054	-2.7977	-2.6524	-3.7341
MSMEG_0689	-3.7217	-4.3375	-4.125	-2.5571
MSMEG_0690	-3.3554	-2.7143	-3.0413	-4.3262
MSMEG_0691	-4.4705	-4.331	-4.9714	-4.1048
MSMEG_0692	-3.6747	-3.9433	-4.045	-3.0138
MSMEG_0693	-3.4455	-3.2158	-4.15	-2.9833
MSMEG_0695	-2.9494	-2.9508	-3.0067	-2.8898
MSMEG_0696	-3.7088	-2.3333	-3.2091	-5.7091
MSMEG_0697	-3.4561	-2.6857	-5.0929	-2.5231
MSMEG_0698	-3.5564	-2.884	-4.324	-3.4592
MSMEG_0699	-3.9222	-4.3839	-4.0774	-3.2951
MSMEG_0700	-2.6569	-2.3882	-2.5	-3.1188
MSMEG_0701	-3.631	-3.28	-3.99	-3.6222
MSMEG_0702	-3.0892	-3.5806	-2.5469	-3.16
MSMEG_0703	-3.429	-3.0571	-3.0429	-4.225
MSMEG_0704	-3.4321	-2.6278	-3.6889	-4.0118
MSMEG_0705	-3.0629	-2.9733	-2.7341	-3.493
MSMEG_0706	-3.7787	-3.5762	-4.56	-3.21
MSMEG_0707	-3.3785	-3.6727	-3.6682	-2.7667
MSMEG_0708	-3.1459	-2.772	-3.416	-3.2542
MSMEG_0709	-2.9651	-3.2159	-2.6419	-3.0344
MSMEG_0710	-3.5662	-3.4364	-3.6773	-3.5857
MSMEG_0711	-3.3624	-2.5103	-4.2625	-3.2895
MSMEG_0712	-3.3	-2.41	-3.855	-3.6526
MSMEG_0713	-3.3114	-3.2083	-2.975	-3.7909
MSMEG_0714	-3.1432	-2.85	-3.3692	-3.2179
MSMEG_0715	-3.2378	-2.756	-4.184	-2.7542
MSMEG_0716	-3.0302	-3.0409	-3.2535	-2.7905
MSMEG_0717	-3.1833	-3.44	-3.2387	-2.8586
MSMEG_0718	-3.5323	-3.4055	-3.7218	-3.4685
MSMEG_0719	-3.3543	-3.5128	-3.359	-3.1868
MSMEG_0720	-3.2475	-2.7882	-3.497	-3.4781
MSMEG_0722	-2.006	-2.1059	-1.7882	-2.1312
MSMEG_0723	-2.4426	-1.7278	-2.2895	-3.3706
MSMEG_0724	-2.4594	-2.0909	-2.7545	-2.54
MSMEG_0725	-2.8632	-2.1656	-3.6094	-2.8129
MSMEG_0726	-2.8583	-3.575	-3.44	-0.9333
MSMEG_0727	-1.868	-1.9333	-1.9111	-1.7286
MSMEG_0728	-1.9333	-2.1182	-1.83	-1.8222
MSMEG_0729	-3.0621	-3.6957	-2.7545	-2.6905
MSMEG_0730	-3.6492	-3.8875	-3.9683	-3.0692
MSMEG_0731	-3.0661	-3.0095	-3.3476	-2.83
MSMEG_0732	-3.3764	-3.44	-3.1141	-3.5774
MSMEG_0733	-2.8626	-2.8306	-3.2389	-2.5086
MSMEG_0734	-2.7467	-2.95	-2.425	-2.8686
MSMEG_0735	-4.1197	-4.15	-5.1043	-3.0095
MSMEG_0736	-3.2133	-2.9	-3.15	-3.6037
MSMEG_0737	-3.013	-3.0038	-3.3038	-2.72
MSMEG_0738	-3.4522	-2.9933	-3.6839	-3.6793
MSMEG_0739	-3.6188	-3.6864	-4.1714	-2.9952
MSMEG_0740	-3.1127	-3.28	-3.0821	-2.9718
MSMEG_0741	-3.9011	-3.529	-4.3033	-3.8828
MSMEG_0742	-3.9453	-4.6281	-3.7156	-3.4774
MSMEG_0743	-4.4211	-4.1897	-4.4763	-4.6081
MSMEG_0744	-3.564	-3.57	-4.14	-2.9621
MSMEG_0745	-3.3106	-3.35	-3.2188	-3.3667
MSMEG_0746	-3.0883	-3.1013	-2.7337	-3.4342
MSMEG_0747	-3.9082	-3.488	-4.524	-3.6957
MSMEG_0748	-3.2722	-3.1367	-3.0742	-3.6241
MSMEG_0749	-3.0101	-2.6708	-3.213	-3.1682
MSMEG_0750	-2.8708	-2.9208	-2.876	-2.813
MSMEG_0751	-4.4748	-4.82	-4.3075	-4.2923
MSMEG_0752	-2.8126	-2.68	-3.1343	-2.6121
MSMEG_0753	-2.785	-2.563	-3.437	-2.3385
MSMEG_0754	-3.8756	-4.0786	-4.1714	-3.3385
MSMEG_0755	-3.4798	-2.9733	-3.7567	-3.7172
MSMEG_0756	-3.3584	-2.9346	-3.75	-3.392
MSMEG_0757	-3.6163	-2.8765	-4.45	-3.5688
MSMEG_0758	-4.5623	-4.5611	-4.0389	-5.1176
MSMEG_0759	-3.086	-2.8318	-3.3116	-3.1214
MSMEG_0760	-3.1308	-3.0409	-3.8727	-2.4476
MSMEG_0761	-2.5421	-1.3286	-2.5333	-3.9667
MSMEG_0762	-2.7233	-2.7707	-2.3125	-3.0949
MSMEG_0763	-3.607	-3.9597	-3.6091	-3.247
MSMEG_0764	-3.9051	-4.4189	-3.2132	-4.0865
MSMEG_0765	-3.3033	-3.36	-2.8182	-3.8333
MSMEG_0766	-3.9171	-3.4723	-3.8957	-4.3935
MSMEG_0767	-3.3833	-3.2941	-3.7062	-3.14
MSMEG_0768	-3.7659	-2.8786	-3.7	-4.7923
MSMEG_0769	-3.1116	-3.2024	-2.9927	-3.141
MSMEG_0770	-3.6525	-3.9643	-3.2571	-3.75
MSMEG_0771	-2.8442	-3.0621	-2.4276	-3.05
MSMEG_0772	-3.1614	-2.7872	-3.4868	-3.2216
MSMEG_0773	-3.3189	-3.3111	-3.8556	-2.7588
MSMEG_0775	-3.1946	-2.852	-3.188	-3.5583
MSMEG_0776	-3.2452	-3.6455	-3.48	-2.57
MSMEG_0777	-3.2723	-3.4235	-3.9941	-2.3727
MSMEG_0778	-3.3579	-3.4115	-3.576	-3.084
MSMEG_0779	-3.5455	-3.4346	-3.8923	-3.3
MSMEG_0780	-3.4027	-2.5568	-3.9568	-3.7028
MSMEG_0781	-2.8255	-3.1472	-2.917	-2.3961
MSMEG_0782	-3.2439	-2.6705	-4.0644	-2.9721
MSMEG_0783	-3.2319	-3.8286	-3.2261	-2.6235
MSMEG_0784	-2.9584	-3.3105	-2.9579	-2.5973
MSMEG_0785	-2.7942	-2.0517	-3.3448	-2.9929
MSMEG_0786	-3.1211	-2.8526	-3.3519	-3.156
MSMEG_0787	-3.0135	-2.497	-2.3656	-4.2323
MSMEG_0788	-3.1748	-3.3636	-3.0205	-3.1395
MSMEG_0789	-3.5426	-2.5696	-3.9957	-4.0864
MSMEG_0790	-4.494	-5.3588	-3.9176	-4.1875
MSMEG_0791	-4.261	-4.5324	-4.2545	-3.9879
MSMEG_0792	-2.135	-2.2286	-2.0143	-2.1667
MSMEG_0793	-3.8947	-3.9308	-3.224	-4.5542
MSMEG_0794	-3.9514	-3.72	-3.352	-4.8167
MSMEG_0795	-3.4495	-3.529	-3.7167	-3.1
MSMEG_0796	-3.58	-3.1	-4.288	-3.3625
MSMEG_0798	-2.4348	-2.5826	-2.7318	-1.9619
MSMEG_0799	-2.6471	-4.4333	-1.9167	-1.38
MSMEG_0800	-3.2176	-4.7833	-2.8333	-1.8
MSMEG_0801	-3.4214	-3.3542	-3.0652	-3.8478
MSMEG_0802	-3.3545	-3.8841	-3.7511	-2.3977
MSMEG_0803	-2.4729	-3.2176	-2.6062	-1.4867
MSMEG_0804	-4.1814	-5.44	-3.88	-3.0769
MSMEG_0805	-3.3777	-4.18	-2.6147	-3.3147
MSMEG_0806	-3.2285	-3.6804	-3.064	-2.932
MSMEG_0807	-3.2497	-3.5796	-2.7375	-3.425
MSMEG_0808	-3.2815	-3.1568	-3.9028	-2.7743
MSMEG_0809	-3.956	-3.7471	-4.2941	-3.8188
MSMEG_0810	-3.5349	-3.875	-3.2419	-3.4786
MSMEG_0811	-4.3284	-3.86	-4.6529	-4.4909
MSMEG_0812	-4.5893	-4.7293	-4.7244	-4.3075
MSMEG_0813	-3.2844	-4.1636	-2.7	-2.96
MSMEG_0814	-2.8222	-1.7444	-3.22	-3.5375
MSMEG_0815	-3.3524	-3.0558	-3.9667	-3.0341
MSMEG_0816	-2.7547	-2.344	-3.4245	-2.5041
MSMEG_0817	-3.1359	-3.7226	-2.5839	-3.1
MSMEG_0818	-3.16	-2.98	-2.7978	-3.7227
MSMEG_0819	-3.5728	-3.5	-3.6976	-3.5195
MSMEG_0820	-3.0231	-1.9778	-2.7556	-4.5
MSMEG_0821	-3.5664	-3.1367	-4.0612	-3.5
MSMEG_0822	-3.5537	-3.5261	-3.55	-3.5864
MSMEG_0823	-2.8891	-2.5737	-3.1333	-2.9778
MSMEG_0824	-3.7	-3.9955	-3.8545	-3.205
MSMEG_0825	-3.5429	-3.5207	-3.4607	-3.6519
MSMEG_0826	-3.0987	-3.2208	-3.175	-2.8981
MSMEG_0827	-3.1757	-3.0931	-3.519	-2.9105
MSMEG_0828	-4.157	-3.9389	-4.4333	-4.0971
MSMEG_0829	-2.8449	-2.8	-2.6148	-3.14
MSMEG_0830	-3.8163	-3.4323	-3.8032	-4.2267
MSMEG_0831	-3.4577	-3.8625	-3.2167	-3.287
MSMEG_0832	-3.4932	-2.31	-4.325	-3.8632
MSMEG_0833	-2.9355	-2.7182	-2.56	-3.55
MSMEG_0834	-2.783	-2.575	-2.975	-2.8
MSMEG_0835	-3.2366	-3.8667	-3.1	-2.7217
MSMEG_0836	-2.8664	-3.4342	-2.5158	-2.6432
MSMEG_0837	-3.0711	-2.8625	-3.4533	-2.9
MSMEG_0838	-3.0058	-2.82	-2.66	-3.5529
MSMEG_0839	-3.3855	-3.3571	-3.5857	-3.205
MSMEG_0840	-2.1908	-1.6591	-2.3591	-2.5714
MSMEG_0842	-2.1536	-2.63	-2.1889	-1.5889
MSMEG_0843	-3.9143	-3.3	-4.4083	-4.0455
MSMEG_0844	-3.231	-3.08	-2.8	-3.8778
MSMEG_0845	-2.866	-2.4778	-3.0611	-3.0706
MSMEG_0846	-3.466	-3.9111	-2.8113	-3.6712
MSMEG_0847	-2.2152	-2.4188	-2.4	-1.7714
MSMEG_0848	-3.4557	-2.981	-3.7485	-3.6424
MSMEG_0849	-3.6806	-4.7727	-3.4091	-2.6778
MSMEG_0850	-3.6333	-3.5786	-4.0552	-3.237
MSMEG_0851	-2.8938	-3.086	-2.1767	-3.431
MSMEG_0852	-3.5422	-3.5	-3.48	-3.6571
MSMEG_0853	-1.9375	-2.3778	-2.0625	-1.2286
MSMEG_0854	-3.1312	-2.697	-3.7875	-2.9161
MSMEG_0855	-4.0356	-3.3133	-4.5125	-4.2643
MSMEG_0856	-3.6969	-3.9545	-3.7182	-3.39
MSMEG_0857	-2.7684	-2.4231	-3.2077	-2.6667
MSMEG_0858	-3.5767	-3.3213	-4.0667	-3.3356
MSMEG_0859	-3.2416	-3.9853	-3.0647	-2.6576
MSMEG_0860	-3.7512	-3.6448	-3.2345	-4.3964
MSMEG_0861	-4.3652	-4.8125	-4.7957	-3.4273
MSMEG_0862	-3.4597	-3.5375	-3.3275	-3.5154
MSMEG_0863	-3.2326	-2.8065	-3.6065	-3.2867
MSMEG_0864	-4.1038	-3.0778	-5.5944	-3.6118
MSMEG_0865	-4.0477	-4.108	-3.544	-4.5
MSMEG_0866	-3.2624	-2.9246	-3.4456	-3.4196
MSMEG_0867	-3.3679	-2.7786	-3.3593	-4.0115
MSMEG_0868	-4.5366	-4.1195	-4.6724	-4.8213
MSMEG_0869	-3.7718	-4.0857	-3.8538	-3.3167
MSMEG_0870	-3.6333	-4.1521	-3.2347	-3.5042
MSMEG_0871	-3.4186	-3.1364	-3.05	-4.0781
MSMEG_0872	-2.3082	-1.5762	-2.8095	-2.5632
MSMEG_0873	-1.9294	-1.55	-1.9333	-2.38
MSMEG_0874	-3.57	-3.6667	-4.313	-2.7261
MSMEG_0875	-2.9643	-2.8447	-2.9766	-3.0739
MSMEG_0876	-3.689	-3.4194	-2.8097	-4.9172
MSMEG_0877	-3.3789	-2.9286	-3.4415	-3.7875
MSMEG_0878	-4.0304	-4.2474	-3.3579	-4.5111
MSMEG_0879	-3.0214	-2.12	-5.6	-0.925
MSMEG_0880	-3.5889	-3.2527	-3.4074	-4.1226
