gene	ratio_5pTo3p	coverageRatio_5pTo3p_log2	HalfLife_5p300nt_logPhase	HalfLife_entireGene_logPhase	CDS_length	halfLifeRatio_5pVScds	halfLifeRatio_5pVScds_log2	HalfLife_entireGene_logPhase_log2	coverageRatio_5pTo3p_log2_subset
MSMEG_4227	1.27898732245372	0.35500196404457	1.420689982	1.78	1158	0.798140439325843	-0.325285472133534	0.831877241191673	logPhase_G3
MSMEG_4230	1.05617628305442	0.0788506504758432	1.851374315	1.62	1080	1.14282365123457	0.19260279889982	0.6959938131099	logPhase_G3
MSMEG_4236	0.839676928854566	-0.252093746512695	0.563031361	0.54	432	1.04265066851852	0.0602558757737899	-0.888968687611256	logPhase_G3
MSMEG_4237	0.819414510819991	-0.287334653493757	0.405959485	0.4	402	1.0148987125	0.0213357527646473	-1.32192809488736	logPhase_G3
MSMEG_4238	1.22543166163759	0.293290032009266	0.4472772	0.45	618	0.993949333333333	-0.00875578274945761	-1.15200309344505	logPhase_G3
MSMEG_4241	0.930047443611144	-0.104623781982083	0.609359766	0.85	1518	0.716893842352941	-0.480168594439766	-0.234465253637023	logPhase_G3
MSMEG_4242	0.947406903139297	-0.0779439109472127	0.463284688	0.51	405	0.908401349019608	-0.138598246369584	-0.971430847803229	logPhase_G3
MSMEG_4248	0.983788853542662	-0.0235793856584289	1.090549351	0.94	726	1.16015888404255	0.214322396321468	-0.0892673380970874	logPhase_G3
MSMEG_4249	1.30310928843045	0.381958084109246	1.264645041	1.28	408	0.98800393828125	-0.0174113023410683	0.356143810225275	logPhase_G3
MSMEG_4250	1.20926222764633	0.274127125896678	0.9208729	0.87	1278	1.05847459770115	0.0819866465676754	-0.200912693925996	logPhase_G3
MSMEG_4251	0.860009773024157	-0.217575040405914	0.82907282	0.91	438	0.911069032967033	-0.134367721709727	-0.136061549576028	logPhase_G3
MSMEG_4252	1.08019514375279	0.111291967474462	0.831542218	0.82	390	1.01407587560976	0.0201656023122456	-0.286304185156641	logPhase_G3
MSMEG_4267	1.0661202176646	0.0923701281999222	0.842508992	0.82	363	1.0274499902439	0.0390681743614951	-0.286304185156641	logPhase_G3
MSMEG_4268	1.05743736536214	0.0805722114704503	0.757786254	0.78	1026	0.971520838461538	-0.0416831539169919	-0.358453970912476	logPhase_G3
MSMEG_4271	1.12095655973962	0.164730370683433	0.667519608	0.55	654	1.21367201454545	0.279378597112528	-0.862496476250065	logPhase_G3
MSMEG_4272	0.854266331120658	-0.227242171780285	2.208155454	2.14	357	1.03184834299065	0.0452309447017561	1.09761079662642	logPhase_G3
MSMEG_4273	1.16102002039507	0.215392849960292	0.53487377	0.52	687	1.02860340384615	0.0406868329657929	-0.943416471633633	logPhase_G3
MSMEG_4277	1.29923894552103	0.377666783993435	1.076026388	1.52	726	0.707912097368421	-0.498357865318997	0.604071323668861	logPhase_G3
MSMEG_4278	0.901803417120269	-0.149115118230707	0.802428684	0.74	1098	1.08436308648649	0.116847907398074	-0.434402824145775	logPhase_G3
MSMEG_4280	0.766437652058346	-0.383759658156225	0.696104137	1.34	1737	0.519480699253731	-0.944857946543627	0.422233000683048	logPhase_G3
MSMEG_4282	1.10592351022902	0.145251606884241	0.85338795	0.83	348	1.02817825301205	0.0400904030951895	-0.2688167584278	logPhase_G3
MSMEG_4283	0.966590305810554	-0.0490235692187373	1.301800824	1.77	1758	0.735480691525424	-0.443240627786819	0.823749360308273	logPhase_G3
MSMEG_4287	1.37108131365603	0.455314134450192	1.667493797	2.41	753	0.691906139834025	-0.531351751794392	1.26903314645524	logPhase_G3
MSMEG_4288	1.0520680292654	0.0732279957999862	0.502234946	0.51	474	0.984774403921569	-0.0221348308465918	-0.971430847803229	logPhase_G3
MSMEG_4291	0.78848361198999	-0.342847324838565	0.755125414	0.68	432	1.11047855	0.151181526061391	-0.556393348524385	logPhase_G3
MSMEG_4292	0.963520274474797	-0.0536130707363661	1.267400351	1.55	411	0.817677645806452	-0.290395895308095	0.632268215499513	logPhase_G3
MSMEG_4296	0.87536682058914	-0.192040392974227	0.737880316	0.56	1533	1.31764342142857	0.397960003321622	-0.83650126771712	logPhase_G3
MSMEG_4306	1.07122001217648	0.0992548179762063	0.698137137	0.85	729	0.821337808235294	-0.283952384418926	-0.234465253637023	logPhase_G3
MSMEG_4313	0.860975571844035	-0.215955789761671	1.499421652	1.44	417	1.04126503611111	0.0583373285956837	0.526068811667588	logPhase_G3
MSMEG_4320	1.03325012641454	0.0471895402211519	0.664644249	0.69	471	0.963252534782609	-0.0540140175701593	-0.535331732996556	logPhase_G3
MSMEG_4321	0.982576410873648	-0.0253584907710685	0.861499584	0.87	438	0.990229406896552	-0.0141653011580163	-0.200912693925996	logPhase_G3
MSMEG_4323	0.734616333909462	-0.444937120696094	2.163955711	2.98	2790	0.726159634563758	-0.461641358405577	1.57531233068744	logPhase_G3
MSMEG_4325	0.780799071941315	-0.356976756774548	0.590237472	0.62	933	0.951995922580645	-0.0709727004353203	-0.689659879387849	logPhase_G3
MSMEG_4327	1.08404852137443	0.116429332318748	2.194070785	2	1251	1.0970353925	0.133610070645909	1	logPhase_G3
MSMEG_4329	1.05775224552715	0.0810017484287825	1.671156241	1.42	1425	1.17687059225352	0.234955691507888	0.505890929729957	logPhase_G3
MSMEG_4336	1.34265767611376	0.425091522244058	1.00011668	1.1	513	0.909196981818182	-0.137335199912386	0.137503523749935	logPhase_G3
MSMEG_4340	0.96493978254626	-0.0514891816595743	1.649938127	1.95	1092	0.846122116410256	-0.241062199833462	0.963474123974886	logPhase_G3
MSMEG_4342	1.15869573085518	0.212501769781052	1.072684598	1.07	633	1.00250897009346	0.00361514545969825	0.0976107966264223	logPhase_G3
MSMEG_4347	1.03290812155769	0.0467119304195592	0.578854447	0.57	1083	1.01553411754386	0.0222387087473251	-0.810966175609983	logPhase_G3
MSMEG_4353	1.3134126473021	0.393320252626269	1.014713343	1.04	546	0.975685906730769	-0.0355113054308824	0.0565835283663675	logPhase_G3
MSMEG_4362	0.808243551837277	-0.30713800230339	0.703828829	0.74	636	0.951120039189189	-0.0723006623040182	-0.434402824145775	logPhase_G3
MSMEG_4370	0.880671616062753	-0.183323926132112	0.802160486	0.7	1278	1.14594355142857	0.196535979452732	-0.514573172829758	logPhase_G3
MSMEG_4396	1.02499650515578	0.0356189907033879	0.922140596	0.94	744	0.981000634042553	-0.0276740259966183	-0.0892673380970874	logPhase_G3
MSMEG_4399	0.997935206990465	-0.00298194624672443	0.943129303	0.95	378	0.992767687368421	-0.0104719355351071	-0.0740005814437769	logPhase_G3
MSMEG_4400	1.20989017755278	0.274876099160507	2.728681365	1.56	1071	1.74915472115385	0.806657908224027	0.641546029087524	logPhase_G3
MSMEG_4401	1.22837916164124	0.296755943597182	3.194032938	2.51	726	1.27252308286853	0.347691826232534	1.32768736417605	logPhase_G3
MSMEG_4454	0.92444233738895	-0.113344761366545	1.423487544	0.77	1017	1.84868512207792	0.886499518143106	-0.377069649079823	logPhase_G3
MSMEG_4463	0.954977819718531	-0.066460869334459	0.836623388	0.73	1362	1.14605943561644	0.19668186542604	-0.454031630894707	logPhase_G3
MSMEG_4469	0.924057606360924	-0.113945301881681	0.880828146	0.84	846	1.04860493571429	0.0684712416533113	-0.251538766995964	logPhase_G3
MSMEG_4476	1.04318928450683	0.0610009555977905	0.815505477	0.82	321	0.994518874390244	-0.00792934350575685	-0.286304185156641	logPhase_G3
MSMEG_4485	1.36898251718905	0.453104022544888	0.491831499	0.55	1386	0.894239089090909	-0.161267484362381	-0.862496476250065	logPhase_G3
MSMEG_4486	0.842878881636519	-0.246602758401205	1.23061777	1.2	345	1.02551480833333	0.0363483243431836	0.263034405833794	logPhase_G3
MSMEG_4487	1.05173929664381	0.0727771361409601	1.054852321	1.01	411	1.04440823861386	0.0626857432311079	0.0143552929770701	logPhase_G3
MSMEG_4488	1.05777481391118	0.0810325296902072	1.161225037	1.13	405	1.02763277610619	0.039324810504902	0.176322772640463	logPhase_G3
MSMEG_4489	1.18265737115952	0.242032169598689	0.584464922	0.74	465	0.789817462162162	-0.340408830031289	-0.434402824145775	logPhase_G3
MSMEG_4490	1.1777727890879	0.236061247425924	0.539456767	0.57	882	0.946415380701754	-0.0794545750116078	-0.810966175609983	logPhase_G3
MSMEG_4496	1.19275540210131	0.254298220438441	0.680133306	0.7	537	0.971619008571429	-0.0415373800232202	-0.514573172829758	logPhase_G3
MSMEG_4497	0.796116223191095	-0.328949032985755	0.593918277	0.52	1047	1.14215053269231	0.191752806967508	-0.943416471633633	logPhase_G3
MSMEG_4505	0.884690029810815	-0.176756030411911	1.146569845	0.92	1032	1.24627157065217	0.317618475218139	-0.120294233717712	logPhase_G3
MSMEG_4527	0.773471314550776	-0.370580306926994	0.436665332	0.82	1710	0.532518697560976	-0.909095913389401	-0.286304185156641	logPhase_G3
MSMEG_4528	1.32803775598398	0.409296162947304	0.66001518	0.59	711	1.11866979661017	0.161784251600966	-0.761213140412883	logPhase_G3
MSMEG_4533	0.777890439647632	-0.36236111873436	1.397721714	1.97	1050	0.709503408121827	-0.495118480554108	0.978195629681652	logPhase_G3
MSMEG_4535	0.893568085669386	-0.162350434881624	0.712716042	0.72	2007	0.989883391666667	-0.0146695092634036	-0.473931188332412	logPhase_G3
MSMEG_4544	1.39062522257494	0.475733661875327	1.68369065	1.78	552	0.945893623595506	-0.080250149526235	0.831877241191673	logPhase_G3
MSMEG_4553	0.863244807713034	-0.21215834337509	1.459073002	1	498	1.459073002	0.545052067620845	0	logPhase_G3
MSMEG_4556	1.08079036160409	0.112086714002751	0.861363538	0.72	1896	1.19633824722222	0.258625348229913	-0.473931188332412	logPhase_G3
MSMEG_4557	0.932348953869371	-0.101058075851175	2.087864289	2.31	774	0.903837354545455	-0.145864911740101	1.20789285164133	logPhase_G3
MSMEG_4558	1.41165073889521	0.497383190881281	0.632924745	0.65	636	0.973730376923077	-0.0384057452956194	-0.62148837674627	logPhase_G3
MSMEG_4559	1.34361394351405	0.426118672502699	1.917392346	2.03	1020	0.944528249261084	-0.0823341490313559	1.02147972741045	logPhase_G3
MSMEG_4560	1.10855720686704	0.148683222107629	0.962989118	0.91	1020	1.0582298	0.0816529500615147	-0.136061549576028	logPhase_G3
MSMEG_4563	1.04094611187472	0.0578953845418292	0.544025243	0.61	624	0.891844660655738	-0.16513564799035	-0.713118852211838	logPhase_G3
MSMEG_4579	1.21820380251475	0.28475551278543	0.840230223	0.81	681	1.03732126296296	0.0528627723618278	-0.3040061868901	logPhase_G3
MSMEG_4580	1.07193279158747	0.100214454039106	0.682694824	0.69	402	0.989412788405797	-0.0153555480789299	-0.535331732996556	logPhase_G3
MSMEG_4583	0.937314883709156	-0.093394303298544	1.086956522	0.66	897	1.64690382121212	0.71975630448023	-0.599462070416271	logPhase_G3
MSMEG_4584	1.09952518100169	0.13688064474792	0.776497994	0.88	1275	0.882384084090909	-0.180521326181776	-0.184424571137427	logPhase_G3
MSMEG_4585	1.03248951172344	0.0461271264762622	1.067634655	1.29	861	0.827623763565891	-0.272953024983702	0.367371065648529	logPhase_G3
MSMEG_4595	1.03767962538016	0.0533610928109141	0.879636417	1.15	813	0.764901232173913	-0.386654622967204	0.20163386116965	logPhase_G3
MSMEG_4617	1.0545462333294	0.0766223470357153	0.734097611	0.9	2043	0.815664012222222	-0.293953094310066	-0.15200309344505	logPhase_G3
MSMEG_4625	0.971497911855797	-0.0417172000119196	1.055204798	1.08	312	0.97704147962963	-0.0335082827595552	0.111031312388744	logPhase_G3
MSMEG_4626	1.18561264071531	0.245632734504084	0.490536729	0.7	3114	0.700766755714286	-0.512993759594053	-0.514573172829758	logPhase_G3
MSMEG_4627	1.25039944381755	0.322389041734089	1.125917824	1.17	420	0.962322926495727	-0.0554069947830652	0.22650852980868	logPhase_G3
MSMEG_4631	0.784428864225328	-0.350285472273432	2.180402336	1.41	615	1.54638463546099	0.628899208431089	0.495695162624069	logPhase_G3
MSMEG_4653	0.948402220342476	-0.0764290545122654	0.900779174	1.12	777	0.804267119642857	-0.314253354452638	0.16349873228288	logPhase_G3
MSMEG_4658	1.15185100246092	0.203954109216795	1.096843441	0.94	990	1.16685472446809	0.22262495407356	-0.0892673380970874	logPhase_G3
MSMEG_4673	0.882380671194829	-0.180526906266301	0.856494369	0.83	612	1.03192092650602	0.0453324249197876	-0.2688167584278	logPhase_G3
MSMEG_4674	0.804056165275561	-0.314631814211507	0.791985111	0.89	1410	0.889870911235955	-0.168332027602904	-0.168122758808327	logPhase_G3
MSMEG_4679	1.05410132594914	0.076013553330138	0.609502138	0.61	504	0.999183832786885	-0.00117796116295274	-0.713118852211838	logPhase_G3
MSMEG_4684	0.734827605030411	-0.444522270163182	0.718915875	0.73	480	0.984816267123288	-0.0220735025366918	-0.454031630894707	logPhase_G3
MSMEG_4686	1.25693407975809	0.329908989217526	1.071849655	0.96	927	1.11651005729167	0.158996246717451	-0.0588936890535686	logPhase_G3
MSMEG_4687	0.904989964074051	-0.144026301432821	1.278546597	1.24	456	1.03108596532258	0.0441646203630184	0.31034012061215	logPhase_G3
MSMEG_4688	1.40925600736695	0.494933717402866	1.447108195	3.31	609	0.4371928081571	-1.19365842608575	1.72683121703249	logPhase_G3
MSMEG_4689	1.12057808759676	0.16424318670039	0.99664463	0.84	405	1.18648170238095	0.246689851827428	-0.251538766995964	logPhase_G3
MSMEG_4690	1.35105410228781	0.434085447823852	1.659016756	2.61	2583	0.635638603831418	-0.653721349268094	1.38404980679516	logPhase_G3
MSMEG_4691	0.99771805911471	-0.00329590676286019	2.439619419	2.65	351	0.920611101509434	-0.119336254980311	1.40599235967584	logPhase_G3
MSMEG_4692	1.10374904277981	0.142412186705066	1.573643716	1.48	474	1.06327278108108	0.0885117656625842	0.565597175854225	logPhase_G3
MSMEG_4695	1.29521335059663	0.373189761614977	1.948341127	1.83	396	1.06466728251366	0.0904026465419042	0.871843648509318	logPhase_G3
MSMEG_4697	1.31982789151588	0.400349811216099	1.32685072	1.47	657	0.902619537414966	-0.147810088521065	0.55581615506164	logPhase_G3
MSMEG_4698	0.965811861453335	-0.05018591305538	1.502637666	1.55	408	0.969443655483871	-0.0447710442254356	0.632268215499513	logPhase_G3
MSMEG_4700	0.747452545676504	-0.419946106600558	1.208946202	1.29	1674	0.937167598449612	-0.0936210194359303	0.367371065648529	logPhase_G3
MSMEG_4701	1.03154126829526	0.0448015394735084	0.920140562	0.98	513	0.938918940816327	-0.0909274830468395	-0.0291463456595165	logPhase_G3
MSMEG_4705	1.30211493275222	0.380856795349637	1.09688641	0.97	1467	1.13081073195876	0.17735748024336	-0.0439433475875971	logPhase_G3
MSMEG_4719	1.05155059891688	0.072518271895791	0.841798081	0.52	1863	1.61884246346154	0.694962597597798	-0.943416471633633	logPhase_G3
MSMEG_4720	0.747241924786584	-0.420352693660872	0.819146177	0.68	804	1.20462673088235	0.268586178049423	-0.556393348524385	logPhase_G3
MSMEG_4723	1.09772184829691	0.13451253620144	0.994797682	0.96	1572	1.03624758541667	0.0513687400694364	-0.0588936890535686	logPhase_G3
MSMEG_4728	0.742543001377027	-0.429453518701881	1.135951792	1.6	1443	0.70996987	-0.49417029466995	0.678071905112638	logPhase_G3
MSMEG_4730	1.39550826749363	0.480790671474369	3.568803559	2.23	1368	1.60036034035874	0.678396781811198	1.15704371014558	logPhase_G3
MSMEG_4734	1.01575458289484	0.0225518737540791	0.607373514	0.66	1854	0.9202629	-0.119882026821806	-0.599462070416271	logPhase_G3
MSMEG_4738	1.32671485809822	0.407858335281369	0.710942591	0.59	573	1.20498744237288	0.269018111666216	-0.761213140412883	logPhase_G3
MSMEG_4742	0.937553766070911	-0.0930266675171625	1.341681574	1.55	777	0.865601015483871	-0.208225903217221	0.632268215499513	logPhase_G3
MSMEG_4753	0.708663269696062	-0.496827819380443	1.987963355	3.29	474	0.604244180851064	-0.726796420645346	1.71808758396052	logPhase_G3
MSMEG_4756	1.10278814592453	0.141155664746012	2.407925515	2.39	393	1.00750021548117	0.0107801473126317	1.25701061820602	logPhase_G3
MSMEG_4757	1.39405634952455	0.47928887794706	1.024922704	1.54	9270	0.665534223376623	-0.587415239980469	0.622930350920177	logPhase_G3
MSMEG_4765	1.35763276368274	0.441093286899697	0.561099006	0.54	651	1.03907223333333	0.0552959497661753	-0.888968687611256	logPhase_G3
MSMEG_4770	0.98899090009359	-0.0159708483723884	0.608971896	0.6	543	1.01495316	0.0214131486961653	-0.736965594166206	logPhase_G3
MSMEG_4771	0.78340180939157	-0.352175634460293	0.703188256	0.66	912	1.06543675151515	0.0914449516529411	-0.599462070416271	logPhase_G3
MSMEG_4791	0.714245813781382	-0.485507419384852	0.917178758	0.79	702	1.16098576962025	0.215350288978578	-0.340075441597622	logPhase_G3
MSMEG_4804	1.02848058436214	0.0405145589490364	0.516778061	0.5	348	1.033556122	0.0476167290950457	-1	logPhase_G3
MSMEG_4890	0.721490947605804	-0.470946801246625	4.190968463	4.97	534	0.843253211871227	-0.245962186545393	2.31324585178756	logPhase_G3
MSMEG_4891	1.15166504481792	0.203721178197911	5.656565657	5.49	588	1.03033982823315	0.0431202477456611	2.45680614923047	logPhase_G3
MSMEG_4896	1.01816795015966	0.025975558346016	0.572945513	0.72	1854	0.795757656944444	-0.329598961049877	-0.473931188332412	logPhase_G3
MSMEG_4898	0.933264163381959	-0.0996425965978457	0.569133454	0.57	375	0.998479743859649	-0.00219493484921822	-0.810966175609983	logPhase_G3
MSMEG_4900	0.954501764123814	-0.0671802308460741	0.921970558	0.94	345	0.980819742553192	-0.0279400760983442	-0.0892673380970874	logPhase_G3
MSMEG_4902	1.20858230625374	0.273315726128509	0.948978402	0.79	759	1.2012384835443	0.264522599728961	-0.340075441597622	logPhase_G3
MSMEG_4907	1.25475595623238	0.327406794478787	0.883907207	0.87	417	1.0159852954023	0.0228795217914762	-0.200912693925996	logPhase_G3
MSMEG_4910	0.988927054850424	-0.0160639859219028	0.414221609	0.42	303	0.986241926190476	-0.019986510248099	-1.25153876699596	logPhase_G3
MSMEG_4911	1.1017489669434	0.139795543870779	0.426885232	0.74	1305	0.576871935135135	-0.793677017007975	-0.434402824145775	logPhase_G3
MSMEG_4912	1.37310366208492	0.457440545463516	0.8512691	0.83	2052	1.02562542168675	0.0365039269043787	-0.2688167584278	logPhase_G3
MSMEG_4916	1.1565518896513	0.209829995125192	0.813614482	0.92	2079	0.884363567391304	-0.177288502372914	-0.120294233717712	logPhase_G3
MSMEG_4919	1.0754678255349	0.104964364709303	1.291350107	1.27	384	1.01681110787402	0.0240516958678079	0.344828496997441	logPhase_G3
MSMEG_4921	0.91614876005149	-0.126346219312425	0.355783257	0.34	474	1.04642134411765	0.0654638732600176	-1.55639334852439	logPhase_G3
MSMEG_4927	0.719408392924676	-0.475117104221164	0.827609037	0.73	702	1.13371100958904	0.181052934665759	-0.454031630894707	logPhase_G3
MSMEG_4935	0.873301316442495	-0.195448579938978	2.20424422	2.13	366	1.03485644131455	0.0494306462091489	1.09085343045111	logPhase_G3
MSMEG_4937	1.10294182678483	0.141356699884608	1.761360777	1.67	924	1.05470705209581	0.0768423418925055	0.739848102699327	logPhase_G3
MSMEG_4940	1.19191899305788	0.253286188581141	1.669960199	1.52	513	1.09865802565789	0.135742394964847	0.604071323668861	logPhase_G3
MSMEG_4942	1.11676537851753	0.159326121539062	0.812501693	0.89	759	0.912923250561798	-0.131434516921154	-0.168122758808327	logPhase_G3
MSMEG_4943	1.39210455051463	0.477267565241823	0.555812876	0.58	447	0.958298062068966	-0.0614536437402799	-0.785875194647153	logPhase_G3
MSMEG_4946	1.10882249018518	0.149028424988175	0.718279004	0.72	702	0.997609727777778	-0.00345256180845792	-0.473931188332412	logPhase_G3
MSMEG_4953	1.29794484563108	0.376229079311532	0.468512084	0.53	606	0.883985064150943	-0.1779061009012	-0.915935735211525	logPhase_G3
MSMEG_4955	1.16751652840908	0.223442974161933	1.539414509	2.32	954	0.663540736637931	-0.591743055453998	1.21412480535285	logPhase_G3
MSMEG_4958	1.33350127486299	0.41521920414466	0.734892706	0.67	1425	1.09685478507463	0.133372536935074	-0.577766999316952	logPhase_G3
MSMEG_4965	1.11756315843019	0.160356366781498	1.010900881	0.97	402	1.04216585670103	0.0595848952735874	-0.0439433475875971	logPhase_G3
MSMEG_4966	1.39460083601064	0.479852251578916	0.445874546	0.55	681	0.810680992727273	-0.302793776930648	-0.862496476250065	logPhase_G3
MSMEG_4967	1.21841100461559	0.285000877332332	1.574732296	1.29	894	1.22072271007752	0.287735526100786	0.367371065648529	logPhase_G3
MSMEG_4973	0.973009301705998	-0.0394744980403062	0.485523313	0.52	384	0.933698678846154	-0.0989710531664256	-0.943416471633633	logPhase_G3
MSMEG_4974	0.910215506971923	-0.135719929762405	1.105991948	1.28	471	0.864056209375	-0.210802927928203	0.356143810225275	logPhase_G3
MSMEG_4976	1.09212239468794	0.127134548853324	1.248751249	1.2	597	1.04062604083333	0.0574517151670467	0.263034405833794	logPhase_G3
MSMEG_4977	1.30486980911296	0.383905871839778	1.198537784	1.96	732	0.611498869387755	-0.709578263559372	0.970853654340484	logPhase_G3
MSMEG_4979	0.865052287511223	-0.209140756758475	0.825672923	1.03	936	0.801624197087379	-0.319002037837407	0.0426443374084937	logPhase_G3
MSMEG_4985	1.16204096524634	0.216660928739004	1.464853968	1.67	492	0.877158064670659	-0.189091253849238	0.739848102699327	logPhase_G3
MSMEG_4990	1.21965574202431	0.286473992574375	0.863309353	0.87	750	0.992309601149425	-0.0111377823834877	-0.200912693925996	logPhase_G3
MSMEG_4995	1.35237294838355	0.435493063296587	0.655995802	0.65	978	1.00922431076923	0.0132468643041562	-0.62148837674627	logPhase_G3
MSMEG_4996	0.85125146206055	-0.232342723870503	0.522265938	0.79	933	0.661096124050633	-0.597068038572352	-0.340075441597622	logPhase_G3
MSMEG_5002	0.985299032175931	-0.0213664548207014	0.683674981	0.82	2634	0.833749976829268	-0.262313278684053	-0.286304185156641	logPhase_G3
MSMEG_5005	0.878005710684071	-0.187697771585959	0.408074433	0.46	561	0.887118332608696	-0.172801536605424	-1.12029423371771	logPhase_G3
MSMEG_5007	1.31255532890597	0.392378238821295	0.438644588	0.4	582	1.09661147	0.133052468684955	-1.32192809488736	logPhase_G3
MSMEG_5013	0.814627643498053	-0.295787323437166	0.990376838	0.81	840	1.22268745432099	0.29005566655766	-0.3040061868901	logPhase_G3
MSMEG_5014	1.18446875545642	0.244240142906891	0.889393349	1.17	2232	0.760165255555556	-0.395615008628832	0.22650852980868	logPhase_G3
MSMEG_5017	1.04113331973957	0.0581548211943033	1.216379418	1.11	606	1.09583731351351	0.1320336336921	0.150559676575381	logPhase_G3
MSMEG_5024	0.979085754947994	-0.0304928685415338	0.455549735	0.45	489	1.01233274444444	0.0176835685474764	-1.15200309344505	logPhase_G3
MSMEG_5028	0.93850043639786	-0.0915706789853077	0.789920613	0.7	438	1.12845801857143	0.174352747705287	-0.514573172829758	logPhase_G3
MSMEG_5030	1.15504944652462	0.207954613311397	0.740552664	0.74	456	1.00074684324324	0.0010770648940736	-0.434402824145775	logPhase_G3
MSMEG_5042	0.814799203652417	-0.295483524607211	0.421531847	0.53	1746	0.79534310754717	-0.33035072786004	-0.915935735211525	logPhase_G3
MSMEG_5049	1.27668151881755	0.352398674979822	1.206248367	1.67	3684	0.722304411377246	-0.469321113415062	0.739848102699327	logPhase_G3
MSMEG_5059	1.39575331983854	0.481043987613048	0.75175185	0.87	837	0.864082586206897	-0.21075888780287	-0.200912693925996	logPhase_G3
MSMEG_5062	1.04571395578942	0.064488271278589	1.658787426	1.59	459	1.04326253207547	0.0611022509195855	0.669026765509631	logPhase_G3
MSMEG_5063	1.0583859616593	0.0818658310727392	0.479095468	0.55	450	0.871082669090909	-0.199118452265409	-0.862496476250065	logPhase_G3
MSMEG_5068	1.19951921640642	0.262456269921612	0.764399373	1.01	1137	0.756831062376238	-0.401956792921854	0.0143552929770701	logPhase_G3
MSMEG_5069	1.16366486507455	0.218675622583126	0.635322093	0.62	399	1.02471305322581	0.0352199734917624	-0.689659879387849	logPhase_G3
MSMEG_5071	1.09361952836438	0.129110909964895	0.670623344	0.68	399	0.9862108	-0.0200320430003413	-0.556393348524385	logPhase_G3
MSMEG_5072	1.2090272961098	0.273846816561982	0.789193313	0.75	774	1.05225775066667	0.0734881362479225	-0.415037499278844	logPhase_G3
MSMEG_5082	1.14987102431938	0.20147204985671	1.053038015	1.05	630	1.00289334761905	0.00416819115221647	0.070389327891398	logPhase_G3
MSMEG_5083	1.1612777394888	0.215713058734906	0.666385304	0.67	384	0.994604931343283	-0.00780451071344523	-0.577766999316952	logPhase_G3
MSMEG_5086	1.38905071017553	0.474099268853742	1.219165278	0.98	1779	1.24404620204082	0.315040066029132	-0.0291463456595165	logPhase_G3
MSMEG_5087	1.2898537471743	0.367207491859269	2.438627865	2.47	558	0.987298730769231	-0.0184414223723465	1.30451104180995	logPhase_G3
MSMEG_5093	0.717536369391499	-0.478876136115099	0.952516594	0.86	702	1.10757743488372	0.147407566516132	-0.217591435072627	logPhase_G3
MSMEG_5104	1.23424702331226	0.303631165672234	0.850171451	0.86	945	0.988571454651163	-0.0165828461355291	-0.217591435072627	logPhase_G3
MSMEG_5114	0.865395891352178	-0.208567823607461	0.709849157	0.92	1407	0.771575170652174	-0.37412137678979	-0.120294233717712	logPhase_G3
MSMEG_5118	0.756576918745965	-0.402441330816577	0.457641468	0.54	540	0.8474842	-0.238741623150628	-0.888968687611256	logPhase_G3
MSMEG_5122	0.974580179601442	-0.037147212682886	2.288329519	2.29	324	0.99927053231441	-0.00105278344494156	1.19534759832222	logPhase_G3
MSMEG_5127	1.20535525284382	0.269458412829688	0.562609005	0.45	1155	1.25024223333333	0.322207642864892	-1.15200309344505	logPhase_G3
MSMEG_5128	1.19026439227801	0.251282073584511	0.710630559	0.69	405	1.02989936086957	0.0425033678278715	-0.535331732996556	logPhase_G3
MSMEG_5132	0.866524264264974	-0.206687946835293	0.513694232	0.78	1902	0.658582348717949	-0.602564249456287	-0.358453970912476	logPhase_G3
MSMEG_5148	1.17885548232137	0.237386866988066	0.547640127	0.53	393	1.03328325849057	0.0472358007675686	-0.915935735211525	logPhase_G3
MSMEG_5151	0.922003990059843	-0.117155100819416	4.04067614	2.5	609	1.616270456	0.692668629328956	1.32192809488736	logPhase_G3
MSMEG_5156	1.04379511952206	0.0618385614705906	0.502891627	0.49	582	1.02630944285714	0.0374657839340524	-1.02914634565952	logPhase_G3
MSMEG_5159	1.26931389854226	0.344048888619535	0.676429803	0.66	786	1.02489364090909	0.0354742007603793	-0.599462070416271	logPhase_G3
MSMEG_5160	1.03295572364069	0.0467784162039427	0.916962496	0.91	312	1.00765109450549	0.0109961831204568	-0.136061549576028	logPhase_G3
MSMEG_5170	0.979780516373996	-0.0294694919888847	0.59119125	0.51	444	1.15919852941176	0.213127669769643	-0.971430847803229	logPhase_G3
MSMEG_5174	1.19941366314772	0.262329312502946	1.101503552	1.08	366	1.0199106962963	0.0284428348920157	0.111031312388744	logPhase_G3
MSMEG_5196	1.18161209267436	0.240756495900559	1.438459615	1.44	756	0.998930288194444	-0.00154409393212837	0.526068811667588	logPhase_G3
MSMEG_5198	1.11936108712875	0.162675500637728	1.432317865	1.42	795	1.0086745528169	0.0124607663431035	0.505890929729957	logPhase_G3
MSMEG_5208	1.16545434548802	0.220892490671761	0.600054005	0.5	579	1.20010801	0.263164254566286	-1	logPhase_G3
MSMEG_5216	0.909822864586062	-0.136342403706433	0.757212449	0.88	408	0.860468692045455	-0.216805393792672	-0.184424571137427	logPhase_G3
MSMEG_5221	1.01601072007405	0.022915624271572	0.604881393	0.52	402	1.16323344807692	0.21814065879322	-0.943416471633633	logPhase_G3
